complaint_id,latent_syndicate_id,filer_cohort,hop_count_actual,cashout_zone_id,cmp_before_cashout,edge_case_tag
V2CMP_0000237,LSYN_0152,fast,4,V2_ZID_024,True,SAME_STATE|SHORT_WINDOW
V2CMP_0000238,LSYN_0165,normal,4,V2_ZID_098,False,CROSS_STATE
V2CMP_0000239,LSYN_0771,normal,2,V2_ZID_065,False,CROSS_STATE|CROSS_REGION
V2CMP_0000240,LSYN_0590,normal,1,V2_ZID_043,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000241,LSYN_0202,slow,5,V2_ZID_040,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0000242,LSYN_0730,slow,3,V2_ZID_097,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000243,LSYN_0405,normal,0,V2_ZID_012,False,ZERO_HOP|SAME_STATE|SHORT_WINDOW
V2CMP_0000244,LSYN_0090,slow,1,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000245,LSYN_0813,fast,1,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0000246,LSYN_0270,normal,3,V2_ZID_053,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000247,LSYN_0010,slow,6,V2_ZID_063,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000248,LSYN_0046,normal,3,V2_ZID_027,False,CROSS_STATE
V2CMP_0000249,LSYN_0435,normal,1,V2_ZID_032,False,CROSS_STATE|CROSS_REGION
V2CMP_0000250,LSYN_0483,fast,4,V2_ZID_030,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000251,LSYN_0164,slow,4,V2_ZID_012,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000252,LSYN_0573,fast,2,V2_ZID_113,False,CROSS_STATE|CROSS_REGION
V2CMP_0000253,LSYN_0120,normal,4,V2_ZID_009,False,CROSS_STATE
V2CMP_0000254,LSYN_0469,normal,4,V2_ZID_028,False,CROSS_STATE|CROSS_REGION
V2CMP_0000255,LSYN_0301,normal,1,V2_ZID_075,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000256,LSYN_0697,normal,1,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0000257,LSYN_0607,normal,2,V2_ZID_083,False,SAME_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000258,LSYN_0791,fast,1,V2_ZID_090,False,CROSS_STATE
V2CMP_0000259,LSYN_0647,normal,3,V2_ZID_106,False,CROSS_STATE|CROSS_REGION
V2CMP_0000260,LSYN_0455,normal,1,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW|HOTSPOT_TARGET
V2CMP_0000261,LSYN_0889,normal,2,V2_ZID_083,False,SAME_STATE|SAME_ZONE
V2CMP_0000262,LSYN_0855,fast,2,V2_ZID_068,False,CROSS_STATE|CROSS_REGION
V2CMP_0000263,LSYN_0082,normal,3,V2_ZID_084,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000264,LSYN_0882,fast,1,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0000265,LSYN_0788,fast,2,V2_ZID_106,False,CROSS_STATE|CROSS_REGION
V2CMP_0000266,LSYN_0598,normal,3,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0000267,LSYN_0500,normal,6,V2_ZID_020,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000268,LSYN_0125,fast,4,V2_ZID_018,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000269,LSYN_0369,slow,3,V2_ZID_115,False,CROSS_STATE|CROSS_REGION
V2CMP_0000270,LSYN_0054,normal,5,V2_ZID_110,False,CROSS_STATE|CROSS_REGION
V2CMP_0000271,LSYN_0215,normal,3,V2_ZID_049,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000272,LSYN_0459,fast,3,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000273,LSYN_0523,fast,5,V2_ZID_117,False,CROSS_STATE|CROSS_REGION
V2CMP_0000274,LSYN_0758,slow,6,V2_ZID_037,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000275,LSYN_0129,fast,4,V2_ZID_031,False,CROSS_STATE|CROSS_REGION
V2CMP_0000276,LSYN_0278,normal,0,V2_ZID_097,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0000277,LSYN_0382,normal,4,V2_ZID_090,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000278,LSYN_0365,slow,2,V2_ZID_049,False,CROSS_STATE|CROSS_REGION
V2CMP_0000279,LSYN_0190,slow,1,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0000280,LSYN_0142,slow,4,V2_ZID_081,False,CROSS_STATE|CROSS_REGION
V2CMP_0000281,LSYN_0144,fast,3,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0000282,LSYN_0343,slow,4,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0000283,LSYN_0509,fast,2,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0000284,LSYN_0473,slow,0,V2_ZID_099,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0000285,LSYN_0625,slow,1,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0000286,LSYN_0561,fast,4,V2_ZID_024,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000287,LSYN_0050,normal,4,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0000288,LSYN_0538,normal,3,V2_ZID_015,False,CROSS_STATE|CROSS_REGION
V2CMP_0000289,LSYN_0112,fast,4,V2_ZID_045,False,CROSS_STATE|CROSS_REGION
V2CMP_0000290,LSYN_0509,normal,3,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0000291,LSYN_0405,fast,4,V2_ZID_008,False,CROSS_STATE|CROSS_REGION
V2CMP_0000292,LSYN_0099,normal,1,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0000293,LSYN_0864,normal,3,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000294,LSYN_0114,fast,2,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000295,LSYN_0694,normal,2,V2_ZID_079,False,CROSS_STATE|CROSS_REGION
V2CMP_0000296,LSYN_0278,slow,3,V2_ZID_029,False,CROSS_STATE|CROSS_REGION
V2CMP_0000297,LSYN_0762,fast,1,V2_ZID_095,False,CROSS_STATE|CROSS_REGION
V2CMP_0000298,LSYN_0678,slow,3,V2_ZID_102,False,CROSS_STATE|CROSS_REGION
V2CMP_0000299,LSYN_0406,fast,6,V2_ZID_048,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0000300,LSYN_0034,normal,4,V2_ZID_036,False,CROSS_STATE|CROSS_REGION|CENSORED|LONG_WINDOW
V2CMP_0000301,LSYN_0823,normal,5,V2_ZID_113,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000302,LSYN_0772,slow,3,V2_ZID_012,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000303,LSYN_0099,fast,3,V2_ZID_059,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000304,LSYN_0229,fast,3,V2_ZID_077,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0000305,LSYN_0224,fast,6,V2_ZID_030,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000306,LSYN_0677,slow,2,V2_ZID_086,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000307,LSYN_0029,normal,1,V2_ZID_044,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000308,LSYN_0132,slow,1,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0000309,LSYN_0228,normal,1,V2_ZID_042,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000310,LSYN_0231,normal,5,V2_ZID_105,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000311,LSYN_0010,normal,2,V2_ZID_002,False,CROSS_STATE|CROSS_REGION
V2CMP_0000312,LSYN_0230,normal,2,V2_ZID_090,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000313,LSYN_0891,normal,1,V2_ZID_099,False,CROSS_STATE
V2CMP_0000314,LSYN_0776,slow,1,V2_ZID_024,False,CROSS_STATE|CROSS_REGION
V2CMP_0000315,LSYN_0002,normal,2,V2_ZID_047,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000316,LSYN_0487,normal,1,V2_ZID_036,False,CROSS_STATE|CROSS_REGION
V2CMP_0000317,LSYN_0129,normal,1,V2_ZID_013,False,SAME_STATE|SAME_ZONE
V2CMP_0000318,LSYN_0102,fast,4,V2_ZID_066,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000319,LSYN_0521,normal,5,V2_ZID_055,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000320,LSYN_0180,normal,1,V2_ZID_067,False,CROSS_STATE|CROSS_REGION
V2CMP_0000321,LSYN_0817,slow,6,V2_ZID_018,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000322,LSYN_0893,fast,3,V2_ZID_021,False,CROSS_STATE|CROSS_REGION
V2CMP_0000323,LSYN_0010,normal,1,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000324,LSYN_0529,normal,2,V2_ZID_090,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000325,LSYN_0532,normal,3,V2_ZID_077,False,CROSS_STATE|CENSORED
V2CMP_0000326,LSYN_0767,normal,3,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0000327,LSYN_0431,normal,4,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0000328,LSYN_0626,fast,7,V2_ZID_085,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000329,LSYN_0170,normal,5,V2_ZID_087,False,CROSS_STATE|CROSS_REGION
V2CMP_0000330,LSYN_0390,fast,2,V2_ZID_025,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000331,LSYN_0162,slow,5,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0000332,LSYN_0674,normal,5,V2_ZID_003,True,CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW
V2CMP_0000333,LSYN_0657,normal,7,V2_ZID_086,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000334,LSYN_0258,fast,1,V2_ZID_083,False,CROSS_STATE|CROSS_REGION
V2CMP_0000335,LSYN_0224,normal,4,V2_ZID_003,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000336,LSYN_0342,slow,3,V2_ZID_002,False,CROSS_STATE|CROSS_REGION
V2CMP_0000337,LSYN_0087,normal,2,V2_ZID_025,False,CROSS_STATE|CROSS_REGION
V2CMP_0000338,LSYN_0210,fast,4,V2_ZID_046,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0000339,LSYN_0038,fast,4,V2_ZID_004,True,CROSS_STATE|CROSS_REGION
V2CMP_0000340,LSYN_0434,slow,4,V2_ZID_098,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000341,LSYN_0348,normal,5,V2_ZID_047,False,CROSS_STATE
V2CMP_0000342,LSYN_0592,fast,4,V2_ZID_071,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000343,LSYN_0580,fast,4,V2_ZID_018,False,CROSS_STATE|CROSS_REGION
V2CMP_0000344,LSYN_0156,fast,1,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0000345,LSYN_0270,fast,2,V2_ZID_019,False,CROSS_STATE
V2CMP_0000346,LSYN_0517,slow,2,V2_ZID_048,False,CROSS_STATE|CROSS_REGION
V2CMP_0000347,LSYN_0800,slow,7,V2_ZID_061,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000348,LSYN_0735,normal,2,V2_ZID_034,False,CROSS_STATE|CROSS_REGION
V2CMP_0000349,LSYN_0617,normal,4,V2_ZID_031,False,CROSS_STATE|CROSS_REGION
V2CMP_0000350,LSYN_0257,normal,2,V2_ZID_060,False,CROSS_STATE|CROSS_REGION
V2CMP_0000351,LSYN_0217,fast,3,V2_ZID_062,False,CROSS_STATE|CROSS_REGION
V2CMP_0000352,LSYN_0756,normal,1,V2_ZID_096,False,CROSS_STATE|CROSS_REGION
V2CMP_0000353,LSYN_0887,normal,2,V2_ZID_043,False,CROSS_STATE|CROSS_REGION
V2CMP_0000354,LSYN_0702,normal,5,V2_ZID_029,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000355,LSYN_0592,normal,2,V2_ZID_045,False,CROSS_STATE|CROSS_REGION
V2CMP_0000356,LSYN_0426,normal,3,V2_ZID_024,False,CROSS_STATE
V2CMP_0000357,LSYN_0262,normal,7,V2_ZID_099,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000358,LSYN_0304,normal,3,V2_ZID_070,False,CROSS_STATE|CROSS_REGION
V2CMP_0000359,LSYN_0734,fast,8,V2_ZID_087,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000360,LSYN_0877,normal,2,V2_ZID_096,False,CROSS_STATE|CROSS_REGION
V2CMP_0000361,LSYN_0755,fast,1,V2_ZID_036,False,CROSS_STATE
V2CMP_0000362,LSYN_0224,normal,5,V2_ZID_103,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000363,LSYN_0265,normal,4,V2_ZID_102,False,CROSS_STATE|CROSS_REGION
V2CMP_0000364,LSYN_0076,fast,3,V2_ZID_069,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0000365,LSYN_0006,fast,2,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000366,LSYN_0016,normal,2,V2_ZID_056,False,CROSS_STATE|CROSS_REGION
V2CMP_0000367,LSYN_0394,fast,7,V2_ZID_036,True,LONG_CHAIN|CROSS_STATE|INTERVENTION|LONG_WINDOW
V2CMP_0000368,LSYN_0450,normal,3,V2_ZID_109,False,CROSS_STATE
V2CMP_0000369,LSYN_0406,slow,7,V2_ZID_048,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000370,LSYN_0125,slow,2,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0000371,LSYN_0638,fast,4,V2_ZID_059,False,CROSS_STATE|CROSS_REGION
V2CMP_0000372,LSYN_0049,normal,4,V2_ZID_116,False,CROSS_STATE|CROSS_REGION
V2CMP_0000373,LSYN_0392,normal,1,V2_ZID_057,False,CROSS_STATE|CROSS_REGION
V2CMP_0000374,LSYN_0499,normal,7,V2_ZID_021,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0000375,LSYN_0079,normal,1,V2_ZID_105,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0000376,LSYN_0869,normal,5,V2_ZID_051,False,SAME_STATE|SAME_ZONE
V2CMP_0000377,LSYN_0371,normal,0,V2_ZID_082,False,ZERO_HOP|SAME_STATE|CROSS_REGION
V2CMP_0000378,LSYN_0329,normal,1,V2_ZID_099,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000379,LSYN_0714,fast,4,V2_ZID_046,True,CROSS_STATE|CROSS_REGION|INTERVENTION|SHORT_WINDOW
V2CMP_0000380,LSYN_0904,fast,1,V2_ZID_034,False,CROSS_STATE|CROSS_REGION
V2CMP_0000381,LSYN_0448,normal,3,V2_ZID_065,False,CROSS_STATE|CROSS_REGION
V2CMP_0000382,LSYN_0170,normal,4,V2_ZID_025,False,CROSS_STATE|CROSS_REGION
V2CMP_0000383,LSYN_0621,fast,3,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0000384,LSYN_0448,slow,0,V2_ZID_065,False,ZERO_HOP|CROSS_STATE
V2CMP_0000385,LSYN_0150,fast,2,V2_ZID_016,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000386,LSYN_0072,normal,2,V2_ZID_109,False,CROSS_STATE|CROSS_REGION
V2CMP_0000387,LSYN_0038,fast,5,V2_ZID_060,True,SAME_STATE|INTERVENTION
V2CMP_0000388,LSYN_0670,normal,3,V2_ZID_038,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0000389,LSYN_0279,normal,2,V2_ZID_019,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000390,LSYN_0119,slow,1,V2_ZID_014,False,CROSS_STATE|CROSS_REGION
V2CMP_0000391,LSYN_0569,normal,2,V2_ZID_045,False,CROSS_STATE|CROSS_REGION
V2CMP_0000392,LSYN_0744,fast,4,V2_ZID_093,True,CROSS_STATE|CROSS_REGION|INTERVENTION|SHORT_WINDOW
V2CMP_0000393,LSYN_0274,normal,1,V2_ZID_070,False,CROSS_STATE|CROSS_REGION
V2CMP_0000394,LSYN_0292,normal,5,V2_ZID_035,False,CROSS_STATE|CROSS_REGION
V2CMP_0000395,LSYN_0230,normal,2,V2_ZID_018,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000396,LSYN_0310,normal,2,V2_ZID_080,False,CROSS_STATE|CROSS_REGION
V2CMP_0000397,LSYN_0015,normal,1,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0000398,LSYN_0700,normal,4,V2_ZID_029,False,CROSS_STATE
V2CMP_0000399,LSYN_0576,fast,0,V2_ZID_018,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000400,LSYN_0061,slow,1,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0000401,LSYN_0535,slow,1,V2_ZID_050,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000402,LSYN_0010,fast,4,V2_ZID_031,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000403,LSYN_0788,fast,1,V2_ZID_093,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000404,LSYN_0300,normal,5,V2_ZID_013,False,CROSS_STATE|CROSS_REGION
V2CMP_0000405,LSYN_0588,fast,1,V2_ZID_064,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000406,LSYN_0904,slow,4,V2_ZID_103,False,CROSS_STATE|CROSS_REGION
V2CMP_0000407,LSYN_0902,normal,3,V2_ZID_079,False,CROSS_STATE|CROSS_REGION
V2CMP_0000408,LSYN_0477,fast,5,V2_ZID_073,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000409,LSYN_0506,normal,4,V2_ZID_101,False,CROSS_STATE|CROSS_REGION
V2CMP_0000410,LSYN_0082,fast,2,V2_ZID_027,True,CROSS_STATE|INTERVENTION|LONG_WINDOW
V2CMP_0000411,LSYN_0608,normal,4,V2_ZID_070,False,CROSS_STATE
V2CMP_0000412,LSYN_0514,normal,4,V2_ZID_042,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000413,LSYN_0602,slow,7,V2_ZID_109,False,LONG_CHAIN|SAME_STATE
V2CMP_0000414,LSYN_0336,normal,4,V2_ZID_031,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000415,LSYN_0865,normal,5,V2_ZID_044,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000416,LSYN_0006,normal,0,V2_ZID_094,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000417,LSYN_0791,slow,2,V2_ZID_048,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000418,LSYN_0412,fast,4,V2_ZID_079,False,CROSS_STATE
V2CMP_0000419,LSYN_0787,normal,3,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0000420,LSYN_0447,normal,4,V2_ZID_119,False,CROSS_STATE|CROSS_REGION
V2CMP_0000421,LSYN_0684,fast,0,V2_ZID_006,False,ZERO_HOP|SAME_STATE|SAME_ZONE|HOTSPOT_TARGET
V2CMP_0000422,LSYN_0371,fast,3,V2_ZID_003,False,CROSS_STATE
V2CMP_0000423,LSYN_0356,fast,3,V2_ZID_089,False,CROSS_STATE|CROSS_REGION
V2CMP_0000424,LSYN_0466,slow,1,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0000425,LSYN_0116,fast,2,V2_ZID_046,False,CROSS_STATE
V2CMP_0000426,LSYN_0077,slow,1,V2_ZID_064,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000427,LSYN_0438,fast,5,V2_ZID_007,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000428,LSYN_0131,normal,4,V2_ZID_062,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0000429,LSYN_0338,normal,4,V2_ZID_110,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000430,LSYN_0834,normal,3,V2_ZID_105,False,CROSS_STATE|CROSS_REGION
V2CMP_0000431,LSYN_0539,fast,5,V2_ZID_060,False,CROSS_STATE|CROSS_REGION
V2CMP_0000432,LSYN_0611,normal,4,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0000433,LSYN_0082,normal,6,V2_ZID_035,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000434,LSYN_0873,normal,5,V2_ZID_042,False,CROSS_STATE
V2CMP_0000435,LSYN_0366,normal,6,V2_ZID_065,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0000436,LSYN_0657,slow,2,V2_ZID_059,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000437,LSYN_0274,normal,5,V2_ZID_083,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000438,LSYN_0366,slow,3,V2_ZID_030,False,CROSS_STATE|CROSS_REGION
V2CMP_0000439,LSYN_0620,fast,2,V2_ZID_058,False,CROSS_STATE|CROSS_REGION
V2CMP_0000440,LSYN_0881,normal,3,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000441,LSYN_0197,normal,3,V2_ZID_058,False,CROSS_STATE|CROSS_REGION
V2CMP_0000442,LSYN_0818,normal,0,V2_ZID_007,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0000443,LSYN_0600,normal,3,V2_ZID_096,True,CROSS_STATE|CROSS_REGION
V2CMP_0000444,LSYN_0725,normal,3,V2_ZID_113,False,CROSS_STATE|CROSS_REGION
V2CMP_0000445,LSYN_0604,normal,2,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0000446,LSYN_0109,normal,7,V2_ZID_070,False,LONG_CHAIN|CROSS_STATE
V2CMP_0000447,LSYN_0844,normal,5,V2_ZID_076,False,SAME_STATE
V2CMP_0000448,LSYN_0450,slow,3,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0000449,LSYN_0418,fast,2,V2_ZID_092,False,CROSS_STATE|CROSS_REGION
V2CMP_0000450,LSYN_0362,normal,2,V2_ZID_080,False,SAME_STATE|CROSS_REGION
V2CMP_0000451,LSYN_0520,fast,4,V2_ZID_031,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000452,LSYN_0118,slow,2,V2_ZID_017,False,CROSS_STATE|CROSS_REGION
V2CMP_0000453,LSYN_0146,slow,1,V2_ZID_092,False,CROSS_STATE|CROSS_REGION
V2CMP_0000454,LSYN_0307,slow,4,V2_ZID_029,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000455,LSYN_0032,normal,2,V2_ZID_043,False,CROSS_STATE|CROSS_REGION
V2CMP_0000456,LSYN_0407,fast,1,V2_ZID_066,False,CROSS_STATE
V2CMP_0000457,LSYN_0326,normal,2,V2_ZID_092,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000458,LSYN_0622,slow,4,V2_ZID_076,False,CROSS_STATE|CROSS_REGION
V2CMP_0000459,LSYN_0222,normal,3,V2_ZID_106,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000460,LSYN_0901,normal,2,V2_ZID_025,False,CROSS_STATE|CROSS_REGION
V2CMP_0000461,LSYN_0774,slow,0,V2_ZID_098,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0000462,LSYN_0662,slow,3,V2_ZID_090,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000463,LSYN_0475,fast,4,V2_ZID_098,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000464,LSYN_0902,normal,3,V2_ZID_060,False,CROSS_STATE|CROSS_REGION
V2CMP_0000465,LSYN_0261,normal,6,V2_ZID_044,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000466,LSYN_0220,fast,5,V2_ZID_056,True,CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW
V2CMP_0000467,LSYN_0190,normal,2,V2_ZID_034,False,CROSS_STATE|CROSS_REGION
V2CMP_0000468,LSYN_0895,slow,7,V2_ZID_030,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0000469,LSYN_0351,normal,2,V2_ZID_097,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000470,LSYN_0715,slow,1,V2_ZID_058,False,CROSS_STATE|CROSS_REGION
V2CMP_0000471,LSYN_0800,normal,2,V2_ZID_090,False,CROSS_STATE|CROSS_REGION
V2CMP_0000472,LSYN_0164,normal,3,V2_ZID_040,False,CROSS_STATE|CROSS_REGION
V2CMP_0000473,LSYN_0904,normal,3,V2_ZID_109,False,CROSS_STATE|CROSS_REGION
V2CMP_0000474,LSYN_0866,normal,3,V2_ZID_053,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000475,LSYN_0292,fast,7,V2_ZID_001,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000476,LSYN_0732,normal,1,V2_ZID_007,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000477,LSYN_0306,normal,2,V2_ZID_027,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0000478,LSYN_0596,slow,1,V2_ZID_079,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0000479,LSYN_0007,fast,3,V2_ZID_024,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
