entity_id,syndicate_id,tier,operating_zone_ids,high_entropy,num_accounts
ENT_V2_000215,LSYN_0027,A,"V2_ZID_108,V2_ZID_100,V2_ZID_070,V2_ZID_110",False,6
ENT_V2_000216,LSYN_0027,A,"V2_ZID_066,V2_ZID_001,V2_ZID_041,V2_ZID_064,V2_ZID_067,V2_ZID_098,V2_ZID_053",True,1
ENT_V2_000217,LSYN_0028,A,"V2_ZID_111,V2_ZID_103,V2_ZID_088",False,2
ENT_V2_000218,LSYN_0028,A,"V2_ZID_103,V2_ZID_088,V2_ZID_061",False,1
ENT_V2_000219,LSYN_0028,A,"V2_ZID_073,V2_ZID_007,V2_ZID_069,V2_ZID_050",True,1
ENT_V2_000220,LSYN_0028,A,"V2_ZID_036,V2_ZID_105,V2_ZID_042,V2_ZID_021,V2_ZID_064,V2_ZID_038,V2_ZID_029",True,6
ENT_V2_000221,LSYN_0028,A,"V2_ZID_022,V2_ZID_043,V2_ZID_014,V2_ZID_042,V2_ZID_020",True,2
ENT_V2_000222,LSYN_0028,A,"V2_ZID_103,V2_ZID_088,V2_ZID_102",False,1
ENT_V2_000223,LSYN_0028,A,"V2_ZID_066,V2_ZID_103,V2_ZID_088",False,1
ENT_V2_000224,LSYN_0028,A,"V2_ZID_088,V2_ZID_103,V2_ZID_095",False,2
ENT_V2_000225,LSYN_0029,A,"V2_ZID_007,V2_ZID_016,V2_ZID_051,V2_ZID_077,V2_ZID_049,V2_ZID_113,V2_ZID_062",True,2
ENT_V2_000226,LSYN_0029,A,"V2_ZID_044,V2_ZID_031,V2_ZID_058",False,1
ENT_V2_000227,LSYN_0029,A,"V2_ZID_044,V2_ZID_058,V2_ZID_025",False,2
ENT_V2_000228,LSYN_0029,A,"V2_ZID_032,V2_ZID_120,V2_ZID_057,V2_ZID_043,V2_ZID_035,V2_ZID_096,V2_ZID_059,V2_ZID_036",True,1
ENT_V2_000229,LSYN_0029,A,"V2_ZID_058,V2_ZID_086,V2_ZID_044",False,1
ENT_V2_000230,LSYN_0029,A,"V2_ZID_044,V2_ZID_058,V2_ZID_086",False,6
ENT_V2_000231,LSYN_0029,A,"V2_ZID_044,V2_ZID_058,V2_ZID_041",False,5
ENT_V2_000232,LSYN_0029,A,"V2_ZID_058,V2_ZID_085,V2_ZID_044",False,1
ENT_V2_000233,LSYN_0030,A,"V2_ZID_103,V2_ZID_048,V2_ZID_024,V2_ZID_012,V2_ZID_045,V2_ZID_114",False,2
ENT_V2_000234,LSYN_0030,A,"V2_ZID_018,V2_ZID_008,V2_ZID_085,V2_ZID_105",True,1
ENT_V2_000235,LSYN_0030,A,"V2_ZID_114,V2_ZID_024,V2_ZID_012,V2_ZID_057,V2_ZID_103,V2_ZID_045",False,1
ENT_V2_000236,LSYN_0030,A,"V2_ZID_076,V2_ZID_085,V2_ZID_062,V2_ZID_098,V2_ZID_026,V2_ZID_010,V2_ZID_055",True,1
ENT_V2_000237,LSYN_0030,A,"V2_ZID_103,V2_ZID_045,V2_ZID_012",False,1
ENT_V2_000238,LSYN_0030,A,"V2_ZID_012,V2_ZID_049,V2_ZID_103,V2_ZID_114,V2_ZID_045,V2_ZID_024",False,1
ENT_V2_000239,LSYN_0030,A,"V2_ZID_103,V2_ZID_114,V2_ZID_045",False,1
ENT_V2_000240,LSYN_0030,A,"V2_ZID_103,V2_ZID_078,V2_ZID_045,V2_ZID_012",False,1
ENT_V2_000241,LSYN_0031,A,"V2_ZID_002,V2_ZID_039,V2_ZID_114,V2_ZID_111",False,1
ENT_V2_000242,LSYN_0031,A,"V2_ZID_114,V2_ZID_002,V2_ZID_045,V2_ZID_111,V2_ZID_033,V2_ZID_039",False,1
ENT_V2_000243,LSYN_0031,A,"V2_ZID_111,V2_ZID_039,V2_ZID_033,V2_ZID_114,V2_ZID_093,V2_ZID_002",False,1
ENT_V2_000244,LSYN_0031,A,"V2_ZID_039,V2_ZID_111,V2_ZID_033,V2_ZID_018",False,1
ENT_V2_000245,LSYN_0031,A,"V2_ZID_039,V2_ZID_002,V2_ZID_004,V2_ZID_111,V2_ZID_033,V2_ZID_114",False,2
ENT_V2_000246,LSYN_0031,A,"V2_ZID_120,V2_ZID_004,V2_ZID_081,V2_ZID_033,V2_ZID_030,V2_ZID_097",True,3
ENT_V2_000247,LSYN_0031,A,"V2_ZID_114,V2_ZID_039,V2_ZID_111,V2_ZID_071",False,1
ENT_V2_000248,LSYN_0031,A,"V2_ZID_033,V2_ZID_039,V2_ZID_114,V2_ZID_101",False,1
ENT_V2_000249,LSYN_0032,A,"V2_ZID_117,V2_ZID_003,V2_ZID_008",False,1
ENT_V2_000250,LSYN_0032,A,"V2_ZID_117,V2_ZID_003,V2_ZID_005",False,1
ENT_V2_000251,LSYN_0032,A,"V2_ZID_105,V2_ZID_003,V2_ZID_117",False,1
ENT_V2_000252,LSYN_0032,A,"V2_ZID_005,V2_ZID_117,V2_ZID_003",False,1
ENT_V2_000253,LSYN_0032,A,"V2_ZID_018,V2_ZID_005,V2_ZID_079,V2_ZID_093,V2_ZID_027",True,6
ENT_V2_000254,LSYN_0032,A,"V2_ZID_117,V2_ZID_119,V2_ZID_003",False,5
ENT_V2_000255,LSYN_0032,A,"V2_ZID_003,V2_ZID_025,V2_ZID_117",False,5
ENT_V2_000256,LSYN_0032,A,"V2_ZID_083,V2_ZID_042,V2_ZID_043,V2_ZID_118",True,3
ENT_V2_000257,LSYN_0033,A,"V2_ZID_007,V2_ZID_087,V2_ZID_096,V2_ZID_058,V2_ZID_101",False,1
ENT_V2_000258,LSYN_0033,A,"V2_ZID_013,V2_ZID_016,V2_ZID_035,V2_ZID_092,V2_ZID_091,V2_ZID_050,V2_ZID_085,V2_ZID_115",True,2
ENT_V2_000259,LSYN_0033,A,"V2_ZID_012,V2_ZID_096,V2_ZID_065,V2_ZID_007,V2_ZID_087",False,1
ENT_V2_000260,LSYN_0033,A,"V2_ZID_012,V2_ZID_101,V2_ZID_087,V2_ZID_007",False,1
ENT_V2_000261,LSYN_0033,A,"V2_ZID_101,V2_ZID_024,V2_ZID_096,V2_ZID_087,V2_ZID_007",False,6
ENT_V2_000262,LSYN_0033,A,"V2_ZID_012,V2_ZID_073,V2_ZID_007,V2_ZID_087,V2_ZID_096,V2_ZID_101",False,4
ENT_V2_000263,LSYN_0033,A,"V2_ZID_063,V2_ZID_096,V2_ZID_101",False,1
ENT_V2_000264,LSYN_0033,A,"V2_ZID_007,V2_ZID_115,V2_ZID_096",False,1
ENT_V2_000265,LSYN_0034,A,"V2_ZID_101,V2_ZID_010,V2_ZID_109",False,3
ENT_V2_000266,LSYN_0034,A,"V2_ZID_109,V2_ZID_080,V2_ZID_010",False,2
ENT_V2_000267,LSYN_0034,A,"V2_ZID_109,V2_ZID_010,V2_ZID_076",False,3
ENT_V2_000268,LSYN_0034,A,"V2_ZID_062,V2_ZID_070,V2_ZID_034,V2_ZID_076,V2_ZID_103,V2_ZID_075",True,1
ENT_V2_000269,LSYN_0034,A,"V2_ZID_109,V2_ZID_010,V2_ZID_099",False,1
ENT_V2_000270,LSYN_0034,A,"V2_ZID_010,V2_ZID_096,V2_ZID_109",False,1
ENT_V2_000271,LSYN_0034,A,"V2_ZID_083,V2_ZID_038,V2_ZID_052,V2_ZID_068,V2_ZID_036",True,1
ENT_V2_000272,LSYN_0034,A,"V2_ZID_109,V2_ZID_097,V2_ZID_010",False,1
ENT_V2_000273,LSYN_0035,A,"V2_ZID_030,V2_ZID_050,V2_ZID_043,V2_ZID_049,V2_ZID_019",True,1
ENT_V2_000274,LSYN_0035,A,"V2_ZID_003,V2_ZID_075,V2_ZID_039",False,1
ENT_V2_000275,LSYN_0035,A,"V2_ZID_039,V2_ZID_061,V2_ZID_101",False,4
ENT_V2_000276,LSYN_0035,A,"V2_ZID_016,V2_ZID_039,V2_ZID_061,V2_ZID_075",False,1
ENT_V2_000277,LSYN_0035,A,"V2_ZID_039,V2_ZID_075,V2_ZID_061,V2_ZID_098",False,1
ENT_V2_000278,LSYN_0035,A,"V2_ZID_075,V2_ZID_061,V2_ZID_039",False,1
ENT_V2_000279,LSYN_0035,A,"V2_ZID_061,V2_ZID_039,V2_ZID_094,V2_ZID_075",False,1
ENT_V2_000280,LSYN_0035,A,"V2_ZID_117,V2_ZID_075,V2_ZID_039,V2_ZID_061",False,2
ENT_V2_000281,LSYN_0036,A,"V2_ZID_115,V2_ZID_054,V2_ZID_105,V2_ZID_090,V2_ZID_047",False,6
ENT_V2_000282,LSYN_0036,A,"V2_ZID_005,V2_ZID_090,V2_ZID_115",False,2
ENT_V2_000283,LSYN_0036,A,"V2_ZID_054,V2_ZID_105,V2_ZID_115,V2_ZID_090",False,6
ENT_V2_000284,LSYN_0036,A,"V2_ZID_105,V2_ZID_115,V2_ZID_054",False,6
ENT_V2_000285,LSYN_0036,A,"V2_ZID_056,V2_ZID_115,V2_ZID_054,V2_ZID_090,V2_ZID_105",False,1
ENT_V2_000286,LSYN_0036,A,"V2_ZID_054,V2_ZID_105,V2_ZID_020,V2_ZID_090,V2_ZID_115",False,2
ENT_V2_000287,LSYN_0036,A,"V2_ZID_115,V2_ZID_054,V2_ZID_090",False,1
ENT_V2_000288,LSYN_0036,A,"V2_ZID_054,V2_ZID_105,V2_ZID_115",False,1
ENT_V2_000289,LSYN_0037,A,"V2_ZID_077,V2_ZID_084,V2_ZID_031,V2_ZID_082",False,2
ENT_V2_000290,LSYN_0037,A,"V2_ZID_082,V2_ZID_067,V2_ZID_031,V2_ZID_084",False,1
ENT_V2_000291,LSYN_0037,A,"V2_ZID_047,V2_ZID_031,V2_ZID_082,V2_ZID_084",False,1
ENT_V2_000292,LSYN_0037,A,"V2_ZID_094,V2_ZID_090,V2_ZID_078,V2_ZID_050,V2_ZID_110",True,2
ENT_V2_000293,LSYN_0037,A,"V2_ZID_031,V2_ZID_084,V2_ZID_010,V2_ZID_082",False,3
ENT_V2_000294,LSYN_0037,A,"V2_ZID_084,V2_ZID_082,V2_ZID_022,V2_ZID_031",False,2
ENT_V2_000295,LSYN_0037,A,"V2_ZID_084,V2_ZID_024,V2_ZID_031,V2_ZID_082",False,3
ENT_V2_000296,LSYN_0037,A,"V2_ZID_059,V2_ZID_084,V2_ZID_031",False,1
ENT_V2_000297,LSYN_0038,A,"V2_ZID_035,V2_ZID_013,V2_ZID_012,V2_ZID_114",False,1
ENT_V2_000298,LSYN_0038,A,"V2_ZID_035,V2_ZID_012,V2_ZID_054,V2_ZID_114",False,1
ENT_V2_000299,LSYN_0038,A,"V2_ZID_065,V2_ZID_035,V2_ZID_012,V2_ZID_114",False,6
ENT_V2_000300,LSYN_0038,A,"V2_ZID_114,V2_ZID_012,V2_ZID_035,V2_ZID_092",False,1
ENT_V2_000301,LSYN_0038,A,"V2_ZID_035,V2_ZID_040,V2_ZID_114,V2_ZID_012",False,1
ENT_V2_000302,LSYN_0038,A,"V2_ZID_016,V2_ZID_060,V2_ZID_031,V2_ZID_083,V2_ZID_046,V2_ZID_073",True,1
ENT_V2_000303,LSYN_0038,A,"V2_ZID_016,V2_ZID_087,V2_ZID_065,V2_ZID_071,V2_ZID_094,V2_ZID_011,V2_ZID_018,V2_ZID_004",True,6
ENT_V2_000304,LSYN_0038,A,"V2_ZID_099,V2_ZID_016,V2_ZID_034,V2_ZID_094,V2_ZID_116,V2_ZID_020",True,2
ENT_V2_000305,LSYN_0039,A,"V2_ZID_072,V2_ZID_042,V2_ZID_002",False,4
ENT_V2_000306,LSYN_0039,A,"V2_ZID_059,V2_ZID_002,V2_ZID_072",False,2
ENT_V2_000307,LSYN_0039,A,"V2_ZID_002,V2_ZID_030,V2_ZID_072",False,3
ENT_V2_000308,LSYN_0039,A,"V2_ZID_072,V2_ZID_002,V2_ZID_097",False,2
ENT_V2_000309,LSYN_0039,A,"V2_ZID_002,V2_ZID_037,V2_ZID_072",False,1
ENT_V2_000310,LSYN_0039,A,"V2_ZID_002,V2_ZID_081,V2_ZID_072",False,1
ENT_V2_000311,LSYN_0039,A,"V2_ZID_072,V2_ZID_044,V2_ZID_002",False,3
ENT_V2_000312,LSYN_0039,A,"V2_ZID_071,V2_ZID_034,V2_ZID_012,V2_ZID_082,V2_ZID_055,V2_ZID_113,V2_ZID_067",True,6
ENT_V2_000313,LSYN_0040,A,"V2_ZID_003,V2_ZID_042,V2_ZID_006,V2_ZID_044,V2_ZID_012",False,6
ENT_V2_000314,LSYN_0040,A,"V2_ZID_107,V2_ZID_022,V2_ZID_079,V2_ZID_052",True,1
ENT_V2_000315,LSYN_0040,A,"V2_ZID_003,V2_ZID_006,V2_ZID_075,V2_ZID_044,V2_ZID_080,V2_ZID_012",False,1
ENT_V2_000316,LSYN_0040,A,"V2_ZID_044,V2_ZID_012,V2_ZID_075,V2_ZID_088,V2_ZID_003,V2_ZID_006",False,2
ENT_V2_000317,LSYN_0040,A,"V2_ZID_075,V2_ZID_006,V2_ZID_044,V2_ZID_003",False,2
ENT_V2_000318,LSYN_0040,A,"V2_ZID_003,V2_ZID_044,V2_ZID_006,V2_ZID_075",False,2
ENT_V2_000319,LSYN_0040,A,"V2_ZID_082,V2_ZID_003,V2_ZID_006,V2_ZID_044,V2_ZID_075,V2_ZID_012",False,3
ENT_V2_000320,LSYN_0040,A,"V2_ZID_012,V2_ZID_075,V2_ZID_003,V2_ZID_042,V2_ZID_044,V2_ZID_006",False,5
ENT_V2_000321,LSYN_0041,A,"V2_ZID_118,V2_ZID_098,V2_ZID_046",False,2
ENT_V2_000322,LSYN_0041,A,"V2_ZID_098,V2_ZID_078,V2_ZID_016,V2_ZID_108,V2_ZID_118,V2_ZID_006",False,1
ENT_V2_000323,LSYN_0041,A,"V2_ZID_098,V2_ZID_113,V2_ZID_108",False,5
ENT_V2_000324,LSYN_0041,A,"V2_ZID_058,V2_ZID_087,V2_ZID_099,V2_ZID_062,V2_ZID_076",True,1
ENT_V2_000325,LSYN_0041,A,"V2_ZID_108,V2_ZID_118,V2_ZID_078,V2_ZID_098",False,3
ENT_V2_000326,LSYN_0041,A,"V2_ZID_048,V2_ZID_118,V2_ZID_108,V2_ZID_098",False,1
ENT_V2_000327,LSYN_0041,A,"V2_ZID_108,V2_ZID_078,V2_ZID_098,V2_ZID_023",False,1
ENT_V2_000328,LSYN_0041,A,"V2_ZID_118,V2_ZID_108,V2_ZID_078,V2_ZID_098,V2_ZID_092",False,6
ENT_V2_000329,LSYN_0042,A,"V2_ZID_034,V2_ZID_095,V2_ZID_040,V2_ZID_013",False,2
ENT_V2_000330,LSYN_0042,A,"V2_ZID_040,V2_ZID_034,V2_ZID_099,V2_ZID_095",False,1
ENT_V2_000331,LSYN_0042,A,"V2_ZID_034,V2_ZID_095,V2_ZID_040,V2_ZID_068",False,1
ENT_V2_000332,LSYN_0042,A,"V2_ZID_040,V2_ZID_095,V2_ZID_065,V2_ZID_034",False,2
ENT_V2_000333,LSYN_0042,A,"V2_ZID_095,V2_ZID_034,V2_ZID_037,V2_ZID_040",False,6
ENT_V2_000334,LSYN_0042,A,"V2_ZID_035,V2_ZID_040,V2_ZID_095,V2_ZID_034",False,1
ENT_V2_000335,LSYN_0042,A,"V2_ZID_077,V2_ZID_075,V2_ZID_101,V2_ZID_004,V2_ZID_066",True,1
ENT_V2_000336,LSYN_0042,A,"V2_ZID_040,V2_ZID_095,V2_ZID_104,V2_ZID_034",False,6
ENT_V2_000337,LSYN_0043,A,"V2_ZID_115,V2_ZID_011,V2_ZID_079,V2_ZID_037,V2_ZID_049,V2_ZID_007",True,3
ENT_V2_000338,LSYN_0043,A,"V2_ZID_012,V2_ZID_101,V2_ZID_114",False,1
ENT_V2_000339,LSYN_0043,A,"V2_ZID_114,V2_ZID_074,V2_ZID_012,V2_ZID_108,V2_ZID_101,V2_ZID_062",False,1
ENT_V2_000340,LSYN_0043,A,"V2_ZID_014,V2_ZID_034,V2_ZID_046,V2_ZID_080",True,6
ENT_V2_000341,LSYN_0043,A,"V2_ZID_101,V2_ZID_033,V2_ZID_012,V2_ZID_108,V2_ZID_062,V2_ZID_114",False,1
ENT_V2_000342,LSYN_0043,A,"V2_ZID_114,V2_ZID_043,V2_ZID_062,V2_ZID_108",False,1
ENT_V2_000343,LSYN_0043,A,"V2_ZID_114,V2_ZID_012,V2_ZID_107,V2_ZID_062",False,2
ENT_V2_000344,LSYN_0043,A,"V2_ZID_062,V2_ZID_108,V2_ZID_101",False,5
ENT_V2_000345,LSYN_0044,A,"V2_ZID_061,V2_ZID_093,V2_ZID_102",False,1
ENT_V2_000346,LSYN_0044,A,"V2_ZID_119,V2_ZID_102,V2_ZID_061",False,1
ENT_V2_000347,LSYN_0044,A,"V2_ZID_102,V2_ZID_065,V2_ZID_061",False,2
ENT_V2_000348,LSYN_0044,A,"V2_ZID_061,V2_ZID_102,V2_ZID_099",False,6
ENT_V2_000349,LSYN_0044,A,"V2_ZID_114,V2_ZID_039,V2_ZID_037,V2_ZID_055,V2_ZID_033,V2_ZID_036",True,1
ENT_V2_000350,LSYN_0044,A,"V2_ZID_061,V2_ZID_093,V2_ZID_102",False,4
ENT_V2_000351,LSYN_0044,A,"V2_ZID_016,V2_ZID_004,V2_ZID_009,V2_ZID_084,V2_ZID_028,V2_ZID_050,V2_ZID_117",True,4
ENT_V2_000352,LSYN_0044,A,"V2_ZID_061,V2_ZID_102,V2_ZID_040",False,2
ENT_V2_000353,LSYN_0045,A,"V2_ZID_118,V2_ZID_052,V2_ZID_022,V2_ZID_110,V2_ZID_014,V2_ZID_085,V2_ZID_041,V2_ZID_102",True,1
ENT_V2_000354,LSYN_0045,A,"V2_ZID_076,V2_ZID_056,V2_ZID_024,V2_ZID_111,V2_ZID_040",False,1
ENT_V2_000355,LSYN_0045,A,"V2_ZID_099,V2_ZID_078,V2_ZID_100,V2_ZID_066,V2_ZID_110",True,1
ENT_V2_000356,LSYN_0045,A,"V2_ZID_069,V2_ZID_018,V2_ZID_071,V2_ZID_032,V2_ZID_020,V2_ZID_120,V2_ZID_041,V2_ZID_101",True,2
ENT_V2_000357,LSYN_0045,A,"V2_ZID_024,V2_ZID_107,V2_ZID_056,V2_ZID_040",False,1
ENT_V2_000358,LSYN_0045,A,"V2_ZID_026,V2_ZID_023,V2_ZID_033,V2_ZID_100,V2_ZID_031,V2_ZID_106,V2_ZID_056,V2_ZID_029",True,1
ENT_V2_000359,LSYN_0045,A,"V2_ZID_056,V2_ZID_024,V2_ZID_040,V2_ZID_076,V2_ZID_061",False,6
ENT_V2_000360,LSYN_0045,A,"V2_ZID_018,V2_ZID_080,V2_ZID_091,V2_ZID_085,V2_ZID_106,V2_ZID_039,V2_ZID_019",True,6
ENT_V2_000361,LSYN_0046,A,"V2_ZID_060,V2_ZID_026,V2_ZID_098",False,4
ENT_V2_000362,LSYN_0046,A,"V2_ZID_098,V2_ZID_060,V2_ZID_043",False,5
ENT_V2_000363,LSYN_0046,A,"V2_ZID_116,V2_ZID_111,V2_ZID_088,V2_ZID_100,V2_ZID_062,V2_ZID_030,V2_ZID_112,V2_ZID_032",True,2
ENT_V2_000364,LSYN_0046,A,"V2_ZID_098,V2_ZID_112,V2_ZID_060",False,6
ENT_V2_000365,LSYN_0046,A,"V2_ZID_098,V2_ZID_022,V2_ZID_060",False,1
ENT_V2_000366,LSYN_0046,A,"V2_ZID_098,V2_ZID_061,V2_ZID_060",False,6
ENT_V2_000367,LSYN_0046,A,"V2_ZID_060,V2_ZID_098,V2_ZID_025",False,1
ENT_V2_000368,LSYN_0046,A,"V2_ZID_059,V2_ZID_019,V2_ZID_045,V2_ZID_017,V2_ZID_034,V2_ZID_004,V2_ZID_054,V2_ZID_091",True,6
ENT_V2_000369,LSYN_0047,A,"V2_ZID_063,V2_ZID_006,V2_ZID_032,V2_ZID_112",True,6
ENT_V2_000370,LSYN_0047,A,"V2_ZID_057,V2_ZID_051,V2_ZID_105,V2_ZID_113,V2_ZID_102,V2_ZID_114",True,6
ENT_V2_000371,LSYN_0047,A,"V2_ZID_047,V2_ZID_002,V2_ZID_020",False,1
ENT_V2_000372,LSYN_0047,A,"V2_ZID_047,V2_ZID_002,V2_ZID_106",False,1
ENT_V2_000373,LSYN_0047,A,"V2_ZID_047,V2_ZID_002,V2_ZID_017",False,1
ENT_V2_000374,LSYN_0047,A,"V2_ZID_002,V2_ZID_047,V2_ZID_088",False,2
ENT_V2_000375,LSYN_0047,A,"V2_ZID_003,V2_ZID_086,V2_ZID_001,V2_ZID_018,V2_ZID_039,V2_ZID_005",True,1
ENT_V2_000376,LSYN_0047,A,"V2_ZID_091,V2_ZID_047,V2_ZID_002",False,1
ENT_V2_000377,LSYN_0048,A,"V2_ZID_037,V2_ZID_075,V2_ZID_004",False,1
ENT_V2_000378,LSYN_0048,A,"V2_ZID_093,V2_ZID_063,V2_ZID_037",False,1
ENT_V2_000379,LSYN_0048,A,"V2_ZID_063,V2_ZID_039,V2_ZID_037,V2_ZID_075",False,1
ENT_V2_000380,LSYN_0048,A,"V2_ZID_028,V2_ZID_096,V2_ZID_060,V2_ZID_008,V2_ZID_099,V2_ZID_069,V2_ZID_032,V2_ZID_075",True,5
ENT_V2_000381,LSYN_0048,A,"V2_ZID_038,V2_ZID_037,V2_ZID_075,V2_ZID_063",False,1
ENT_V2_000382,LSYN_0048,A,"V2_ZID_034,V2_ZID_043,V2_ZID_084,V2_ZID_013,V2_ZID_048",True,2
ENT_V2_000383,LSYN_0048,A,"V2_ZID_078,V2_ZID_063,V2_ZID_075,V2_ZID_037",False,1
ENT_V2_000384,LSYN_0048,A,"V2_ZID_074,V2_ZID_037,V2_ZID_063",False,1
ENT_V2_000385,LSYN_0049,A,"V2_ZID_077,V2_ZID_114,V2_ZID_045,V2_ZID_015,V2_ZID_085,V2_ZID_090,V2_ZID_070",True,1
ENT_V2_000386,LSYN_0049,A,"V2_ZID_068,V2_ZID_061,V2_ZID_088",False,1
ENT_V2_000387,LSYN_0049,A,"V2_ZID_045,V2_ZID_110,V2_ZID_068,V2_ZID_088",False,1
ENT_V2_000388,LSYN_0049,A,"V2_ZID_045,V2_ZID_103,V2_ZID_059,V2_ZID_088",False,1
ENT_V2_000389,LSYN_0049,A,"V2_ZID_088,V2_ZID_103,V2_ZID_116,V2_ZID_068,V2_ZID_045,V2_ZID_059",False,1
ENT_V2_000390,LSYN_0049,A,"V2_ZID_068,V2_ZID_045,V2_ZID_088,V2_ZID_103,V2_ZID_022",False,3
ENT_V2_000391,LSYN_0049,A,"V2_ZID_068,V2_ZID_045,V2_ZID_059,V2_ZID_088,V2_ZID_103,V2_ZID_009",False,1
ENT_V2_000392,LSYN_0049,A,"V2_ZID_088,V2_ZID_045,V2_ZID_103,V2_ZID_069,V2_ZID_068,V2_ZID_059",False,3
ENT_V2_000393,LSYN_0050,A,"V2_ZID_049,V2_ZID_078,V2_ZID_072",False,1
ENT_V2_000394,LSYN_0050,A,"V2_ZID_028,V2_ZID_006,V2_ZID_048,V2_ZID_108",True,1
ENT_V2_000395,LSYN_0050,A,"V2_ZID_048,V2_ZID_072,V2_ZID_049,V2_ZID_012,V2_ZID_095,V2_ZID_078",False,1
ENT_V2_000396,LSYN_0050,A,"V2_ZID_041,V2_ZID_044,V2_ZID_011,V2_ZID_106,V2_ZID_024,V2_ZID_088",True,5
ENT_V2_000397,LSYN_0050,A,"V2_ZID_072,V2_ZID_095,V2_ZID_049",False,1
ENT_V2_000398,LSYN_0050,A,"V2_ZID_072,V2_ZID_078,V2_ZID_012",False,1
ENT_V2_000399,LSYN_0050,A,"V2_ZID_063,V2_ZID_027,V2_ZID_031,V2_ZID_011,V2_ZID_020,V2_ZID_010,V2_ZID_077,V2_ZID_051",True,3
ENT_V2_000400,LSYN_0050,A,"V2_ZID_072,V2_ZID_012,V2_ZID_095,V2_ZID_078,V2_ZID_047",False,2
ENT_V2_000401,LSYN_0051,A,"V2_ZID_007,V2_ZID_026,V2_ZID_040,V2_ZID_077",True,1
ENT_V2_000402,LSYN_0051,A,"V2_ZID_054,V2_ZID_052,V2_ZID_066,V2_ZID_004",False,1
ENT_V2_000403,LSYN_0051,A,"V2_ZID_042,V2_ZID_057,V2_ZID_023,V2_ZID_016,V2_ZID_050,V2_ZID_104,V2_ZID_020",True,1
ENT_V2_000404,LSYN_0051,A,"V2_ZID_059,V2_ZID_045,V2_ZID_052,V2_ZID_066,V2_ZID_004,V2_ZID_052",False,1
ENT_V2_000405,LSYN_0051,A,"V2_ZID_006,V2_ZID_040,V2_ZID_063,V2_ZID_022,V2_ZID_067",True,6
ENT_V2_000406,LSYN_0051,A,"V2_ZID_004,V2_ZID_059,V2_ZID_045,V2_ZID_066,V2_ZID_052,V2_ZID_061",False,1
ENT_V2_000407,LSYN_0051,A,"V2_ZID_082,V2_ZID_024,V2_ZID_018,V2_ZID_104,V2_ZID_055,V2_ZID_094,V2_ZID_035,V2_ZID_013",True,1
ENT_V2_000408,LSYN_0051,A,"V2_ZID_040,V2_ZID_026,V2_ZID_046,V2_ZID_050",True,1
ENT_V2_000409,LSYN_0052,A,"V2_ZID_070,V2_ZID_011,V2_ZID_003",False,6
ENT_V2_000410,LSYN_0052,A,"V2_ZID_047,V2_ZID_019,V2_ZID_052,V2_ZID_031",True,1
ENT_V2_000411,LSYN_0052,A,"V2_ZID_008,V2_ZID_052,V2_ZID_075,V2_ZID_120,V2_ZID_070,V2_ZID_035,V2_ZID_061,V2_ZID_030",True,6
ENT_V2_000412,LSYN_0052,A,"V2_ZID_003,V2_ZID_070,V2_ZID_002,V2_ZID_055",False,2
ENT_V2_000413,LSYN_0052,A,"V2_ZID_070,V2_ZID_002,V2_ZID_003,V2_ZID_112",False,1
ENT_V2_000414,LSYN_0052,A,"V2_ZID_020,V2_ZID_117,V2_ZID_093,V2_ZID_078,V2_ZID_034,V2_ZID_053,V2_ZID_043",True,2
ENT_V2_000415,LSYN_0052,A,"V2_ZID_002,V2_ZID_003,V2_ZID_078,V2_ZID_070",False,2
ENT_V2_000416,LSYN_0052,A,"V2_ZID_070,V2_ZID_003,V2_ZID_033,V2_ZID_002",False,5
ENT_V2_000417,LSYN_0053,A,"V2_ZID_001,V2_ZID_057,V2_ZID_089,V2_ZID_026,V2_ZID_108,V2_ZID_102,V2_ZID_045",True,4
ENT_V2_000418,LSYN_0053,A,"V2_ZID_017,V2_ZID_030,V2_ZID_009,V2_ZID_080,V2_ZID_099",True,2
ENT_V2_000419,LSYN_0053,A,"V2_ZID_022,V2_ZID_034,V2_ZID_046",False,4
ENT_V2_000420,LSYN_0053,A,"V2_ZID_037,V2_ZID_022,V2_ZID_046",False,1
ENT_V2_000421,LSYN_0053,A,"V2_ZID_046,V2_ZID_056,V2_ZID_022",False,1
ENT_V2_000422,LSYN_0053,A,"V2_ZID_051,V2_ZID_036,V2_ZID_071,V2_ZID_116",True,1
ENT_V2_000423,LSYN_0053,A,"V2_ZID_061,V2_ZID_022,V2_ZID_046",False,2
ENT_V2_000424,LSYN_0053,A,"V2_ZID_003,V2_ZID_046,V2_ZID_022",False,6
ENT_V2_000425,LSYN_0054,A,"V2_ZID_005,V2_ZID_031,V2_ZID_024",False,6
ENT_V2_000426,LSYN_0054,A,"V2_ZID_005,V2_ZID_024,V2_ZID_095",False,6
ENT_V2_000427,LSYN_0054,A,"V2_ZID_024,V2_ZID_012,V2_ZID_005",False,1
ENT_V2_000428,LSYN_0054,A,"V2_ZID_024,V2_ZID_049,V2_ZID_005",False,2
ENT_V2_000429,LSYN_0054,A,"V2_ZID_045,V2_ZID_091,V2_ZID_009,V2_ZID_110,V2_ZID_052",True,6
ENT_V2_000430,LSYN_0054,A,"V2_ZID_024,V2_ZID_005,V2_ZID_006",False,2
