hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,institution,event_timestamp,available_timestamp
HOP_V2CMP_0000051_2,V2CMP_0000051,2,ACCV2_0015594,ACCV2_0042155,4263.81,UPI,Kotak,2026-01-20T19:44:04.127641,2026-01-20T20:13:04.127641
HOP_V2CMP_0000051_3,V2CMP_0000051,3,ACCV2_0042155,ACCV2_0015594,4263.81,UPI,IndusInd,2026-01-20T20:08:01.030574,2026-01-20T20:40:01.030574
HOP_V2CMP_0000052_1,V2CMP_0000052,1,VICT_0043138,ACCV2_0036335,121189.11,UPI,ICICI,2026-01-15T02:46:43.242612,2026-01-15T03:35:43.242612
HOP_V2CMP_0000052_2,V2CMP_0000052,2,ACCV2_0036335,ACCV2_0036337,80405.82,,PNB,2026-01-15T02:47:58.567333,2026-01-15T03:31:58.567333
HOP_V2CMP_0000052_3,V2CMP_0000052,3,ACCV2_0036337,ACCV2_0036338,80405.82,UPI,IndusInd,2026-01-15T02:49:22.835663,2026-01-15T04:05:22.835663
HOP_V2CMP_0000053_1,V2CMP_0000053,1,VICT_0043139,ACCV2_0018754,28305.2,IMPS,Axis,2026-01-08T08:30:17.447141,2026-01-08T08:58:17.447141
HOP_V2CMP_0000053_2,V2CMP_0000053,2,ACCV2_0018754,ACCV2_0018755,21358.07,UPI,HDFC,2026-01-08T08:33:10.686328,2026-01-08T08:45:10.686328
HOP_V2CMP_0000053_3,V2CMP_0000053,3,ACCV2_0018755,ACCV2_0018754,21358.07,IMPS,Paytm PB,2026-01-08T08:44:55.657343,2026-01-08T10:10:55.657343
HOP_V2CMP_0000054_1,V2CMP_0000054,1,VICT_0043140,ACCV2_0031531,59893.87,UPI,HDFC,2026-01-07T18:43:51.092051,2026-01-07T19:29:51.092051
HOP_V2CMP_0000054_2,V2CMP_0000054,2,ACCV2_0031531,ACCV2_0031534,59893.87,UPI,,2026-01-07T18:46:18.696028,2026-01-07T19:56:18.696028
HOP_V2CMP_0000055_1,V2CMP_0000055,1,VICT_0043141,ACCV2_0037926,528272.22,UPI,ICICI,2026-01-10T20:07:21.114604,2026-01-10T20:43:21.114604
HOP_V2CMP_0000055_2,V2CMP_0000055,2,ACCV2_0037926,ACCV2_0037926,335652.01,RTGS,PNB,2026-01-10T20:10:11.414609,2026-01-10T20:30:11.414609
HOP_V2CMP_0000055_3,V2CMP_0000055,3,ACCV2_0037926,ACCV2_0037926,250083.02,IMPS,Paytm PB,2026-01-10T20:16:04.040117,2026-01-10T21:30:04.040117
HOP_V2CMP_0000055_4,V2CMP_0000055,4,ACCV2_0037926,ACCV2_0037926,250083.02,RTGS,,2026-01-10T20:17:32.961720,2026-01-10T21:36:32.961720
HOP_V2CMP_0000057_1,V2CMP_0000057,1,VICT_0043143,ACCV2_0010752,66798.15,IMPS,ICICI,2026-01-25T13:26:25.144517,2026-01-25T13:58:25.144517
HOP_V2CMP_0000057_2,V2CMP_0000057,2,ACCV2_0010752,ACCV2_0010770,38135.48,UPI,Paytm PB,2026-01-25T13:41:29.470331,2026-01-25T13:52:29.470331
HOP_V2CMP_0000057_3,V2CMP_0000057,3,ACCV2_0010770,ACCV2_0010759,38135.48,UPI,Paytm PB,2026-01-25T13:48:07.151023,2026-01-25T15:16:07.151023
HOP_V2CMP_0000058_1,V2CMP_0000058,1,VICT_0043144,ACCV2_0012751,204583.29,,,2026-01-01T04:41:04.389844,2026-01-01T05:05:04.389844
HOP_V2CMP_0000058_2,V2CMP_0000058,2,ACCV2_0012751,ACCV2_0012772,180709.7,UPI,HDFC,2026-01-01T04:48:35.817038,2026-01-01T05:43:35.817038
HOP_V2CMP_0000058_3,V2CMP_0000058,3,ACCV2_0012772,ACCV2_0012749,125682.77,UPI,IndusInd,2026-01-01T05:29:44.719208,2026-01-01T06:05:44.719208
HOP_V2CMP_0000058_4,V2CMP_0000058,4,ACCV2_0012749,ACCV2_0012749,102831.3,IMPS,Axis,2026-01-01T05:49:43.986098,2026-01-01T07:17:43.986098
HOP_V2CMP_0000058_5,V2CMP_0000058,5,ACCV2_0012749,ACCV2_0042789,82731.67,IMPS,PNB,2026-01-01T05:53:08.765951,2026-01-01T06:23:08.765951
HOP_V2CMP_0000058_6,V2CMP_0000058,6,ACCV2_0042789,ACCV2_0012749,49312.39,UPI,Axis,2026-01-01T05:56:23.002760,2026-01-01T06:34:23.002760
HOP_V2CMP_0000058_7,V2CMP_0000058,7,ACCV2_0012749,ACCV2_0012791,43069.53,UPI,Yes Bank,2026-01-01T05:58:50.608991,2026-01-01T06:43:50.608991
HOP_V2CMP_0000058_8,V2CMP_0000058,8,ACCV2_0012791,ACCV2_0012757,43069.53,UPI,ICICI,2026-01-01T06:03:00.393675,2026-01-01T06:56:00.393675
HOP_V2CMP_0000059_1,V2CMP_0000059,1,VICT_0043145,ACCV2_0000701,149721.56,UPI,Canara Bank,2026-01-11T10:53:12.142470,2026-01-11T12:09:12.142470
HOP_V2CMP_0000059_2,V2CMP_0000059,2,ACCV2_0000701,ACCV2_0000701,104980.39,UPI,HDFC,2026-01-11T11:10:32.403778,2026-01-11T12:04:32.403778
HOP_V2CMP_0000059_3,V2CMP_0000059,3,ACCV2_0000701,ACCV2_0000700,104980.39,IMPS,SBI,2026-01-11T11:15:44.667094,2026-01-11T12:40:44.667094
HOP_V2CMP_0000061_1,V2CMP_0000061,1,VICT_0043147,ACCV2_0027068,8271.88,UPI,ICICI,2026-01-07T20:12:36.135193,2026-01-07T21:39:36.135193
HOP_V2CMP_0000061_2,V2CMP_0000061,2,ACCV2_0027068,ACCV2_0027068,5800.18,UPI,HDFC,2026-01-07T20:14:23.513470,2026-01-07T20:36:23.513470
HOP_V2CMP_0000061_3,V2CMP_0000061,3,ACCV2_0027068,ACCV2_0027020,4609.96,UPI,Paytm PB,2026-01-07T20:18:32.415231,2026-01-07T21:15:32.415231
HOP_V2CMP_0000061_4,V2CMP_0000061,4,ACCV2_0027020,ACCV2_0027024,4013.92,NEFT,SBI,2026-01-07T20:25:24.063785,2026-01-07T21:47:24.063785
HOP_V2CMP_0000061_5,V2CMP_0000061,5,ACCV2_0027024,ACCV2_0027018,4007.4,IMPS,Kotak,2026-01-07T20:33:02.729982,2026-01-07T21:52:02.729982
HOP_V2CMP_0000061_6,V2CMP_0000061,6,ACCV2_0027018,ACCV2_0027018,4007.4,UPI,HDFC,2026-01-07T20:39:40.933682,2026-01-07T21:45:40.933682
HOP_V2CMP_0000062_1,V2CMP_0000062,1,VICT_0043148,ACCV2_0040338,52523.88,UPI,Axis,2026-01-30T15:02:50.254654,2026-01-30T16:00:50.254654
HOP_V2CMP_0000062_2,V2CMP_0000062,2,ACCV2_0040338,ACCV2_0040337,52523.88,IMPS,PNB,2026-01-30T15:05:06.596115,2026-01-30T16:30:06.596115
HOP_V2CMP_0000063_1,V2CMP_0000063,1,VICT_0043149,ACCV2_0040579,23400.99,UPI,ICICI,2026-01-09T12:08:22.876265,2026-01-09T13:33:22.876265
HOP_V2CMP_0000063_2,V2CMP_0000063,2,ACCV2_0040579,ACCV2_0040576,23400.99,UPI,,2026-01-09T12:16:01.354772,2026-01-09T13:09:01.354772
HOP_V2CMP_0000064_1,V2CMP_0000064,1,VICT_0043150,ACCV2_0000027,29514.95,IMPS,Bank of Baroda,2026-01-11T02:42:10.086289,2026-01-11T03:36:10.086289
HOP_V2CMP_0000064_2,V2CMP_0000064,2,ACCV2_0000027,ACCV2_0000032,28855.72,UPI,Yes Bank,2026-01-11T02:48:25.174364,2026-01-11T03:39:25.174364
HOP_V2CMP_0000064_3,V2CMP_0000064,3,ACCV2_0000032,ACCV2_0000043,28855.72,IMPS,PNB,2026-01-11T03:12:28.007220,2026-01-11T04:32:28.007220
HOP_V2CMP_0000065_1,V2CMP_0000065,1,VICT_0043151,ACCV2_0000386,33192.12,UPI,Canara Bank,2026-01-15T18:37:39.718667,2026-01-15T18:56:39.718667
HOP_V2CMP_0000065_2,V2CMP_0000065,2,ACCV2_0000386,ACCV2_0000386,31265.41,NEFT,,2026-01-15T21:30:46.215316,2026-01-15T22:25:46.215316
HOP_V2CMP_0000065_3,V2CMP_0000065,3,ACCV2_0000386,ACCV2_0000387,31265.41,IMPS,Paytm PB,2026-01-15T21:37:39.990628,2026-01-15T22:37:39.990628
HOP_V2CMP_0000066_1,V2CMP_0000066,1,VICT_0043152,ACCV2_0019834,4376.43,UPI,Canara Bank,2026-01-02T18:41:47.680136,2026-01-02T19:21:47.680136
HOP_V2CMP_0000066_2,V2CMP_0000066,2,ACCV2_0019834,ACCV2_0019833,2802.68,UPI,Paytm PB,2026-01-02T18:48:58.016397,2026-01-02T19:56:58.016397
HOP_V2CMP_0000066_3,V2CMP_0000066,3,ACCV2_0019833,ACCV2_0019833,2313.55,UPI,Yes Bank,2026-01-02T19:16:04.591454,2026-01-02T20:12:04.591454
HOP_V2CMP_0000066_4,V2CMP_0000066,4,ACCV2_0019833,ACCV2_0019833,1653.23,UPI,Axis,2026-01-02T19:20:08.721443,2026-01-02T20:34:08.721443
HOP_V2CMP_0000066_5,V2CMP_0000066,5,ACCV2_0019833,ACCV2_0019833,1580.81,IMPS,Yes Bank,2026-01-02T19:24:21.853976,2026-01-02T20:54:21.853976
HOP_V2CMP_0000066_6,V2CMP_0000066,6,ACCV2_0019833,ACCV2_0019860,1580.81,,Kotak,2026-01-02T19:25:21.853976,2026-01-02T20:40:21.853976
HOP_V2CMP_0000067_1,V2CMP_0000067,1,VICT_0043153,ACCV2_0000702,643223.07,,Axis,2026-01-09T06:44:41.529861,2026-01-09T07:01:41.529861
HOP_V2CMP_0000067_2,V2CMP_0000067,2,ACCV2_0000702,ACCV2_0000701,381775.15,UPI,Paytm PB,2026-01-09T06:58:53.292873,2026-01-09T07:15:53.292873
HOP_V2CMP_0000067_3,V2CMP_0000067,3,ACCV2_0000701,ACCV2_0000701,323152.5,RTGS,ICICI,2026-01-09T07:02:02.836185,2026-01-09T07:33:02.836185
HOP_V2CMP_0000067_4,V2CMP_0000067,4,ACCV2_0000701,ACCV2_0000700,184534.7,UPI,Axis,2026-01-09T07:04:21.485336,2026-01-09T07:16:21.485336
HOP_V2CMP_0000067_5,V2CMP_0000067,5,ACCV2_0000700,ACCV2_0000700,184534.7,IMPS,Kotak,2026-01-09T07:16:46.465986,2026-01-09T07:28:46.465986
HOP_V2CMP_0000068_1,V2CMP_0000068,1,VICT_0043154,ACCV2_0001204,222277.68,RTGS,ICICI,2026-01-19T10:33:42.677299,2026-01-19T11:39:42.677299
HOP_V2CMP_0000068_2,V2CMP_0000068,2,ACCV2_0001204,ACCV2_0001221,199219.62,UPI,HDFC,2026-01-19T10:36:28.251951,2026-01-19T11:55:28.251951
HOP_V2CMP_0000068_3,V2CMP_0000068,3,ACCV2_0001221,ACCV2_0001205,199219.62,UPI,Yes Bank,2026-01-19T10:47:26.718006,2026-01-19T11:15:26.718006
HOP_V2CMP_0000069_1,V2CMP_0000069,1,VICT_0043155,ACCV2_0021237,21382.97,UPI,ICICI,2026-01-01T07:04:17,2026-01-01T08:09:17
HOP_V2CMP_0000069_2,V2CMP_0000069,2,ACCV2_0021237,ACCV2_0021232,16743.24,UPI,HDFC,2026-01-01T07:07:46.766655,2026-01-01T08:14:46.766655
HOP_V2CMP_0000069_3,V2CMP_0000069,3,ACCV2_0021232,ACCV2_0021233,9907.52,IMPS,Kotak,2026-01-01T07:12:03.917258,2026-01-01T07:23:03.917258
HOP_V2CMP_0000069_4,V2CMP_0000069,4,ACCV2_0021233,ACCV2_0021232,7934.05,IMPS,ICICI,2026-01-01T07:25:47.369013,2026-01-01T08:18:47.369013
HOP_V2CMP_0000069_5,V2CMP_0000069,5,ACCV2_0021232,ACCV2_0021234,7934.05,NEFT,ICICI,2026-01-01T07:26:47.369013,2026-01-01T08:41:47.369013
HOP_V2CMP_0000070_1,V2CMP_0000070,1,VICT_0043156,ACCV2_0009182,26113.88,IMPS,,2026-01-16T18:09:53,2026-01-16T19:32:53
HOP_V2CMP_0000070_2,V2CMP_0000070,2,ACCV2_0009182,ACCV2_0009181,19258.12,UPI,SBI,2026-01-16T18:11:13.706893,2026-01-16T19:28:13.706893
HOP_V2CMP_0000070_3,V2CMP_0000070,3,ACCV2_0009181,ACCV2_0009181,19220.46,IMPS,SBI,2026-01-16T18:20:12.967649,2026-01-16T18:45:12.967649
HOP_V2CMP_0000070_4,V2CMP_0000070,4,ACCV2_0009181,ACCV2_0009188,14352.07,UPI,HDFC,2026-01-16T18:32:01.492016,2026-01-16T19:33:01.492016
HOP_V2CMP_0000070_5,V2CMP_0000070,5,ACCV2_0009188,ACCV2_0009188,9143.74,UPI,SBI,2026-01-16T18:38:51.090913,2026-01-16T19:21:51.090913
HOP_V2CMP_0000070_6,V2CMP_0000070,6,ACCV2_0009188,ACCV2_0009181,8409.14,UPI,ICICI,2026-01-16T18:48:41.361053,2026-01-16T19:25:41.361053
HOP_V2CMP_0000070_7,V2CMP_0000070,7,ACCV2_0009181,ACCV2_0009181,8409.14,UPI,PNB,2026-01-16T18:53:36.157488,2026-01-16T19:35:36.157488
HOP_V2CMP_0000071_1,V2CMP_0000071,1,VICT_0043157,ACCV2_0014463,81125.85,UPI,Bank of Baroda,2026-01-08T13:30:51,2026-01-08T14:48:51
HOP_V2CMP_0000072_1,V2CMP_0000072,1,VICT_0043158,ACCV2_0036425,52988.24,UPI,,2026-01-19T10:42:58.609814,2026-01-19T11:06:58.609814
HOP_V2CMP_0000072_2,V2CMP_0000072,2,ACCV2_0036425,ACCV2_0036429,52988.24,UPI,,2026-01-19T10:44:56.214416,2026-01-19T10:58:56.214416
HOP_V2CMP_0000073_1,V2CMP_0000073,1,VICT_0043159,ACCV2_0000316,2516.15,UPI,Bank of Baroda,2026-01-01T15:55:08.524143,2026-01-01T16:47:08.524143
HOP_V2CMP_0000073_2,V2CMP_0000073,2,ACCV2_0000316,ACCV2_0000316,1805.52,UPI,Paytm PB,2026-01-01T16:01:23.798686,2026-01-01T16:18:23.798686
HOP_V2CMP_0000073_3,V2CMP_0000073,3,ACCV2_0000316,ACCV2_0000336,1610.27,NEFT,PNB,2026-01-01T16:03:54.254511,2026-01-01T16:57:54.254511
HOP_V2CMP_0000073_4,V2CMP_0000073,4,ACCV2_0000336,ACCV2_0000316,1395.23,UPI,IndusInd,2026-01-01T16:21:09.050942,2026-01-01T17:36:09.050942
HOP_V2CMP_0000073_5,V2CMP_0000073,5,ACCV2_0000316,ACCV2_0000316,981.11,UPI,HDFC,2026-01-01T16:40:47.020475,2026-01-01T17:19:47.020475
HOP_V2CMP_0000073_6,V2CMP_0000073,6,ACCV2_0000316,ACCV2_0000321,684.9,NEFT,Kotak,2026-01-01T16:51:55.210081,2026-01-01T18:02:55.210081
HOP_V2CMP_0000073_7,V2CMP_0000073,7,ACCV2_0000321,ACCV2_0000316,684.9,NEFT,,2026-01-01T17:04:09.572548,2026-01-01T18:31:09.572548
HOP_V2CMP_0000074_1,V2CMP_0000074,1,VICT_0043160,ACCV2_0001667,4464.25,UPI,Kotak,2026-01-18T17:05:58.157810,2026-01-18T18:09:58.157810
HOP_V2CMP_0000075_1,V2CMP_0000075,1,VICT_0043161,ACCV2_0020181,4977.89,UPI,Axis,2026-01-20T13:05:45.380429,2026-01-20T14:29:45.380429
HOP_V2CMP_0000075_2,V2CMP_0000075,2,ACCV2_0020181,ACCV2_0020180,2739.97,UPI,Paytm PB,2026-01-20T13:14:13.170160,2026-01-20T14:05:13.170160
HOP_V2CMP_0000075_3,V2CMP_0000075,3,ACCV2_0020180,ACCV2_0020180,1562.91,IMPS,PNB,2026-01-20T13:16:01.431718,2026-01-20T13:57:01.431718
HOP_V2CMP_0000075_4,V2CMP_0000075,4,ACCV2_0020180,ACCV2_0020181,943.98,UPI,Kotak,2026-01-20T13:50:33.624698,2026-01-20T14:37:33.624698
HOP_V2CMP_0000075_5,V2CMP_0000075,5,ACCV2_0020181,ACCV2_0020180,728.95,UPI,Kotak,2026-01-20T13:53:15.011529,2026-01-20T15:06:15.011529
HOP_V2CMP_0000075_6,V2CMP_0000075,6,ACCV2_0020180,ACCV2_0020184,728.95,NEFT,Paytm PB,2026-01-20T13:54:50.891645,2026-01-20T15:24:50.891645
HOP_V2CMP_0000076_1,V2CMP_0000076,1,VICT_0043162,ACCV2_0041769,6759.31,NEFT,Axis,2026-01-11T10:37:37.364560,2026-01-11T11:09:37.364560
HOP_V2CMP_0000076_2,V2CMP_0000076,2,ACCV2_0041769,ACCV2_0041768,6759.31,UPI,SBI,2026-01-11T10:43:43.490110,2026-01-11T11:38:43.490110
HOP_V2CMP_0000077_1,V2CMP_0000077,1,VICT_0043163,ACCV2_0032499,53643.19,NEFT,,2026-01-05T20:14:29.911333,2026-01-05T21:19:29.911333
HOP_V2CMP_0000077_2,V2CMP_0000077,2,ACCV2_0032499,ACCV2_0032499,42606.84,UPI,Kotak,2026-01-05T20:27:39.710263,2026-01-05T21:31:39.710263
HOP_V2CMP_0000077_3,V2CMP_0000077,3,ACCV2_0032499,ACCV2_0032499,23635.13,UPI,,2026-01-05T20:43:41.307733,2026-01-05T21:25:41.307733
HOP_V2CMP_0000077_4,V2CMP_0000077,4,ACCV2_0032499,ACCV2_0032499,23635.13,UPI,PNB,2026-01-05T20:45:17.281822,2026-01-05T21:45:17.281822
HOP_V2CMP_0000078_1,V2CMP_0000078,1,VICT_0043164,ACCV2_0020188,952665.3,UPI,ICICI,2026-01-21T13:56:27.335016,2026-01-21T14:42:27.335016
HOP_V2CMP_0000078_2,V2CMP_0000078,2,ACCV2_0020188,ACCV2_0020183,952665.3,RTGS,SBI,2026-01-21T13:57:27.335016,2026-01-21T14:45:27.335016
HOP_V2CMP_0000079_1,V2CMP_0000079,1,VICT_0043165,ACCV2_0006777,96080.06,IMPS,SBI,2026-01-21T19:39:09,2026-01-21T20:14:09
HOP_V2CMP_0000079_2,V2CMP_0000079,2,ACCV2_0006777,ACCV2_0006777,79034.38,UPI,PNB,2026-01-21T19:49:41.507762,2026-01-21T20:27:41.507762
HOP_V2CMP_0000079_3,V2CMP_0000079,3,ACCV2_0006777,ACCV2_0006776,79034.38,UPI,Yes Bank,2026-01-21T19:55:56.491857,2026-01-21T20:23:56.491857
HOP_V2CMP_0000080_1,V2CMP_0000080,1,VICT_0043166,ACCV2_0010453,239144.42,UPI,Axis,2026-01-30T11:43:40.148914,2026-01-30T12:16:40.148914
HOP_V2CMP_0000081_1,V2CMP_0000081,1,VICT_0043167,ACCV2_0028444,7285.81,IMPS,HDFC,2026-01-05T19:21:28,2026-01-05T20:34:28
HOP_V2CMP_0000081_2,V2CMP_0000081,2,ACCV2_0028444,ACCV2_0028449,4653.74,NEFT,Axis,2026-01-05T19:32:06.051562,2026-01-05T20:31:06.051562
HOP_V2CMP_0000081_3,V2CMP_0000081,3,ACCV2_0028449,ACCV2_0028445,3003.28,UPI,,2026-01-05T19:43:35.741112,2026-01-05T20:34:35.741112
HOP_V2CMP_0000081_4,V2CMP_0000081,4,ACCV2_0028445,ACCV2_0028491,2877.84,UPI,Paytm PB,2026-01-05T20:08:50.413452,2026-01-05T20:41:50.413452
HOP_V2CMP_0000081_5,V2CMP_0000081,5,ACCV2_0028491,ACCV2_0028445,2877.84,UPI,Axis,2026-01-05T20:17:51.192094,2026-01-05T20:35:51.192094
HOP_V2CMP_0000083_1,V2CMP_0000083,1,VICT_0043169,ACCV2_0008202,785744.96,UPI,SBI,2026-01-20T19:09:18.787918,2026-01-20T20:03:18.787918
HOP_V2CMP_0000083_2,V2CMP_0000083,2,ACCV2_0008202,ACCV2_0008202,443330.74,UPI,Axis,2026-01-20T19:22:29.025876,2026-01-20T19:56:29.025876
HOP_V2CMP_0000083_3,V2CMP_0000083,3,ACCV2_0008202,ACCV2_0008202,326906.82,RTGS,Paytm PB,2026-01-20T20:04:42.957953,2026-01-20T20:52:42.957953
HOP_V2CMP_0000083_4,V2CMP_0000083,4,ACCV2_0008202,ACCV2_0008202,271141.7,NEFT,HDFC,2026-01-20T20:07:45.967202,2026-01-20T21:02:45.967202
HOP_V2CMP_0000083_5,V2CMP_0000083,5,ACCV2_0008202,ACCV2_0008202,271141.7,UPI,HDFC,2026-01-20T20:10:28.730844,2026-01-20T20:54:28.730844
HOP_V2CMP_0000084_1,V2CMP_0000084,1,VICT_0043170,ACCV2_0025957,13088.93,UPI,ICICI,2026-01-26T18:04:42.851193,2026-01-26T18:38:42.851193
HOP_V2CMP_0000085_1,V2CMP_0000085,1,VICT_0043171,ACCV2_0034819,186797.31,UPI,Axis,2026-01-28T11:44:35.694012,2026-01-28T12:09:35.694012
HOP_V2CMP_0000086_1,V2CMP_0000086,1,VICT_0043172,ACCV2_0016951,23336.23,UPI,Axis,2026-01-30T08:38:26.301582,2026-01-30T09:38:26.301582
HOP_V2CMP_0000086_2,V2CMP_0000086,2,ACCV2_0016951,ACCV2_0016947,23336.23,IMPS,Yes Bank,2026-01-30T08:41:38.392480,2026-01-30T09:21:38.392480
HOP_V2CMP_0000087_1,V2CMP_0000087,1,VICT_0043173,ACCV2_0013462,94985.21,NEFT,SBI,2026-01-30T18:15:50.914939,2026-01-30T19:00:50.914939
HOP_V2CMP_0000087_2,V2CMP_0000087,2,ACCV2_0013462,ACCV2_0013462,94985.21,UPI,Paytm PB,2026-01-30T18:24:31.432988,2026-01-30T19:02:31.432988
HOP_V2CMP_0000088_1,V2CMP_0000088,1,VICT_0043174,ACCV2_0007544,155303.93,IMPS,HDFC,2026-01-19T21:05:26.280998,2026-01-19T22:19:26.280998
HOP_V2CMP_0000088_2,V2CMP_0000088,2,ACCV2_0007544,ACCV2_0007542,155303.93,UPI,Kotak,2026-01-19T21:55:54.283431,2026-01-19T22:21:54.283431
HOP_V2CMP_0000089_1,V2CMP_0000089,1,VICT_0043175,ACCV2_0018360,7814.16,UPI,ICICI,2026-01-02T21:50:21.509919,2026-01-02T22:00:21.509919
HOP_V2CMP_0000089_2,V2CMP_0000089,2,ACCV2_0018360,ACCV2_0018361,7814.16,UPI,ICICI,2026-01-02T22:08:37.021199,2026-01-02T23:23:37.021199
HOP_V2CMP_0000090_1,V2CMP_0000090,1,VICT_0043176,ACCV2_0009684,50217.48,NEFT,Axis,2026-01-15T09:17:40.018858,2026-01-15T09:49:40.018858
HOP_V2CMP_0000090_2,V2CMP_0000090,2,ACCV2_0009684,ACCV2_0009667,28859.03,UPI,HDFC,2026-01-15T09:19:13.040507,2026-01-15T09:52:13.040507
HOP_V2CMP_0000090_3,V2CMP_0000090,3,ACCV2_0009667,ACCV2_0009724,28859.03,UPI,Yes Bank,2026-01-15T09:24:48.184833,2026-01-15T10:34:48.184833
HOP_V2CMP_0000091_1,V2CMP_0000091,1,VICT_0043177,ACCV2_0037617,9659.29,IMPS,SBI,2026-01-22T17:11:51.943235,2026-01-22T17:48:51.943235
HOP_V2CMP_0000091_2,V2CMP_0000091,2,ACCV2_0037617,ACCV2_0037617,9659.29,UPI,HDFC,2026-01-22T17:13:50.942902,2026-01-22T18:32:50.942902
HOP_V2CMP_0000092_1,V2CMP_0000092,1,VICT_0043178,ACCV2_0029657,28058.13,UPI,ICICI,2026-01-26T11:51:03.912403,2026-01-26T12:47:03.912403
HOP_V2CMP_0000092_2,V2CMP_0000092,2,ACCV2_0029657,ACCV2_0029668,18537.47,IMPS,Yes Bank,2026-01-26T11:52:04.920845,2026-01-26T12:33:04.920845
HOP_V2CMP_0000092_3,V2CMP_0000092,3,ACCV2_0029668,ACCV2_0029657,12616.22,UPI,HDFC,2026-01-26T12:01:45.354453,2026-01-26T12:12:45.354453
HOP_V2CMP_0000092_4,V2CMP_0000092,4,ACCV2_0029657,ACCV2_0029657,12616.22,UPI,Yes Bank,2026-01-26T12:10:40.480174,2026-01-26T12:46:40.480174
HOP_V2CMP_0000093_1,V2CMP_0000093,1,VICT_0043179,ACCV2_0030342,3342.66,UPI,Kotak,2026-01-16T07:34:55.734523,2026-01-16T07:47:55.734523
HOP_V2CMP_0000093_2,V2CMP_0000093,2,ACCV2_0030342,ACCV2_0030343,3097.91,UPI,PNB,2026-01-16T07:35:55.734523,2026-01-16T08:03:55.734523
HOP_V2CMP_0000093_3,V2CMP_0000093,3,ACCV2_0030343,ACCV2_0030367,2503.93,UPI,ICICI,2026-01-16T07:41:15.194223,2026-01-16T08:31:15.194223
HOP_V2CMP_0000093_4,V2CMP_0000093,4,ACCV2_0030367,ACCV2_0030342,2503.93,,Axis,2026-01-16T07:50:18.828172,2026-01-16T08:21:18.828172
HOP_V2CMP_0000094_1,V2CMP_0000094,1,VICT_0043180,ACCV2_0020713,64552.24,UPI,Bank of Baroda,2026-01-26T03:28:52.230161,2026-01-26T04:14:52.230161
HOP_V2CMP_0000095_1,V2CMP_0000095,1,VICT_0043181,ACCV2_0037482,53277.97,UPI,Kotak,2026-01-08T09:38:44.362051,2026-01-08T10:51:44.362051
HOP_V2CMP_0000095_2,V2CMP_0000095,2,ACCV2_0037482,ACCV2_0037507,35494.29,UPI,ICICI,2026-01-08T09:45:00.105538,2026-01-08T10:52:00.105538
HOP_V2CMP_0000095_3,V2CMP_0000095,3,ACCV2_0037507,ACCV2_0037548,35494.29,UPI,SBI,2026-01-08T09:48:03.145851,2026-01-08T10:57:03.145851
HOP_V2CMP_0000096_1,V2CMP_0000096,1,VICT_0043182,ACCV2_0010171,143472.89,UPI,Kotak,2026-01-28T12:06:08.242186,2026-01-28T13:36:08.242186
HOP_V2CMP_0000097_1,V2CMP_0000097,1,VICT_0043183,ACCV2_0027071,1271928.77,UPI,Bank of Baroda,2026-01-05T12:22:51.620647,2026-01-05T12:35:51.620647
HOP_V2CMP_0000097_2,V2CMP_0000097,2,ACCV2_0027071,ACCV2_0027072,929072.49,RTGS,ICICI,2026-01-05T12:27:49.628877,2026-01-05T12:49:49.628877
HOP_V2CMP_0000097_3,V2CMP_0000097,3,ACCV2_0027072,ACCV2_0027069,929072.49,RTGS,HDFC,2026-01-05T12:29:48.186967,2026-01-05T13:40:48.186967
HOP_V2CMP_0000098_1,V2CMP_0000098,1,VICT_0043184,ACCV2_0000340,13955.84,NEFT,Canara Bank,2026-01-22T15:03:21.212354,2026-01-22T16:09:21.212354
HOP_V2CMP_0000098_2,V2CMP_0000098,2,ACCV2_0000340,ACCV2_0000342,13955.84,UPI,PNB,2026-01-22T15:06:43.898818,2026-01-22T16:03:43.898818
HOP_V2CMP_0000099_1,V2CMP_0000099,1,VICT_0043185,ACCV2_0018411,24439.93,UPI,Bank of Baroda,2026-01-17T16:40:41.939169,2026-01-17T17:04:41.939169
HOP_V2CMP_0000099_2,V2CMP_0000099,2,ACCV2_0018411,ACCV2_0018411,18468.85,UPI,,2026-01-17T16:46:55.686027,2026-01-17T17:42:55.686027
HOP_V2CMP_0000099_3,V2CMP_0000099,3,ACCV2_0018411,ACCV2_0018411,17755.83,IMPS,HDFC,2026-01-17T17:46:27.992843,2026-01-17T18:26:27.992843
HOP_V2CMP_0000099_4,V2CMP_0000099,4,ACCV2_0018411,ACCV2_0018411,17755.83,UPI,HDFC,2026-01-17T17:47:27.992843,2026-01-17T19:17:27.992843
HOP_V2CMP_0000100_1,V2CMP_0000100,1,VICT_0043186,ACCV2_0002857,116821.12,UPI,,2026-01-15T20:19:17.937732,2026-01-15T21:18:17.937732
HOP_V2CMP_0000100_2,V2CMP_0000100,2,ACCV2_0002857,ACCV2_0002797,69702.79,UPI,Axis,2026-01-15T20:30:05.702289,2026-01-15T20:56:05.702289
HOP_V2CMP_0000100_3,V2CMP_0000100,3,ACCV2_0002797,ACCV2_0002799,44179.95,UPI,PNB,2026-01-15T20:38:03.814546,2026-01-15T21:45:03.814546
