complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,victim_zone_id,incident_timestamp,complaint_timestamp,available_timestamp
V2CMP_0000140,TYP_06,Marketplace / OLX Fraud,2032.63,Jharkhand,Dhanbad,V2_ZID_066,2026-01-02T21:33:44,2026-01-03T00:09:45.864234,2026-01-03T00:34:45.864234
V2CMP_0000141,TYP_07,Digital Arrest,554710.65,Andhra Pradesh,Kurnool,V2_ZID_038,2026-01-25T19:16:08,2026-01-26T13:42:33.414659,2026-01-26T14:21:33.414659
V2CMP_0000142,TYP_07,Digital Arrest,591507.1,Tripura,West Tripura,V2_ZID_092,2026-01-18T10:13:26,2026-01-18T18:55:41.327556,2026-01-18T19:24:41.327556
V2CMP_0000143,TYP_01,OTP / KYC Fraud,27838.19,Punjab,Bathinda,V2_ZID_101,2026-01-03T23:26:06,2026-01-04T06:35:33.081135,2026-01-04T07:00:33.081135
V2CMP_0000144,TYP_09,Romance / Honey Trap Scam,7690238.72,Madhya Pradesh,Ujjain,V2_ZID_081,2026-01-26T09:20:12,2026-01-30T08:10:07.769118,2026-01-30T08:17:07.769118
V2CMP_0000145,TYP_07,Digital Arrest,110458.57,Chhattisgarh,Bilaspur,V2_ZID_079,2026-01-19T15:41:42,2026-01-19T21:02:37.525698,2026-01-19T21:19:37.525698
V2CMP_0000146,TYP_08,SIM Swap / Account Takeover,124148.59,Uttar Pradesh,Varanasi,V2_ZID_011,2026-01-16T05:11:23,2026-01-16T09:56:53.169330,2026-01-16T10:37:53.169330
V2CMP_0000147,TYP_04,Investment / Crypto Scam,4596545.88,Assam,Jorhat,V2_ZID_093,2026-01-19T09:59:01,2026-01-20T00:32:40.124015,2026-01-20T00:54:40.124015
V2CMP_0000148,TYP_07,Digital Arrest,310537.27,Rajasthan,Kota,V2_ZID_052,2026-01-12T07:47:32,2026-01-12T13:36:28.911267,2026-01-12T14:09:28.911267
V2CMP_0000149,TYP_01,OTP / KYC Fraud,24140.17,Uttar Pradesh,Agra,V2_ZID_013,2026-01-28T10:43:11,2026-01-28T12:04:47.221122,2026-01-28T12:37:47.221122
V2CMP_0000150,TYP_08,SIM Swap / Account Takeover,13008.72,Tamil Nadu,Madurai,V2_ZID_026,2026-01-10T12:32:15,2026-01-10T20:34:56.878500,2026-01-10T20:56:56.878500
V2CMP_0000151,TYP_08,SIM Swap / Account Takeover,49765.94,Andhra Pradesh,Prakasam,V2_ZID_117,2026-01-24T07:11:21,2026-01-24T09:36:13.792600,2026-01-24T09:46:13.792600
V2CMP_0000152,TYP_05,Sextortion,135026.78,Uttar Pradesh,Ghaziabad,V2_ZID_007,2026-01-07T06:16:09,2026-01-09T03:34:04.261998,2026-01-09T04:00:04.261998
V2CMP_0000153,TYP_06,Marketplace / OLX Fraud,15749.73,Manipur,Imphal West,V2_ZID_091,2026-01-24T20:16:13,2026-01-25T01:06:35.853149,2026-01-25T01:21:35.853149
V2CMP_0000154,TYP_01,OTP / KYC Fraud,45127.33,Haryana,Gurugram,V2_ZID_003,2026-01-01T10:40:49,2026-01-01T14:07:28.611269,2026-01-01T14:46:28.611269
V2CMP_0000155,TYP_08,SIM Swap / Account Takeover,235961.17,Kerala,Kollam,V2_ZID_112,2026-01-17T10:36:09,2026-01-17T11:51:37.028605,2026-01-17T12:20:37.028605
V2CMP_0000156,TYP_02,Fake Loan App,9052.83,Uttar Pradesh,Meerut,V2_ZID_018,2026-01-11T11:30:54,2026-01-11T21:45:41.561678,2026-01-11T22:30:41.561678
V2CMP_0000157,TYP_04,Investment / Crypto Scam,112354.32,Kerala,Palakkad,V2_ZID_114,2026-01-20T10:32:49,2026-01-21T00:07:56.091857,2026-01-21T00:27:56.091857
V2CMP_0000158,TYP_05,Sextortion,53435.48,Himachal Pradesh,Kangra,V2_ZID_106,2026-01-05T12:21:03,2026-01-09T09:12:29.323539,2026-01-09T09:33:29.323539
V2CMP_0000159,TYP_05,Sextortion,75134.3,Uttar Pradesh,Varanasi,V2_ZID_011,2026-01-19T15:51:58,2026-01-22T06:40:09.433259,2026-01-22T07:21:09.433259
V2CMP_0000160,TYP_02,Fake Loan App,29284.55,Rajasthan,Ajmer,V2_ZID_082,2026-01-31T11:23:50,2026-01-31T12:32:51.998215,2026-01-31T13:04:51.998215
V2CMP_0000161,TYP_01,OTP / KYC Fraud,19204.18,Jharkhand,Ranchi,V2_ZID_065,2026-01-25T08:39:16,2026-01-25T09:38:19.745306,2026-01-25T09:56:19.745306
V2CMP_0000162,TYP_07,Digital Arrest,54977.33,Gujarat,Gandhinagar,V2_ZID_056,2026-01-13T21:51:48,2026-01-14T05:02:49.120578,2026-01-14T05:16:49.120578
V2CMP_0000163,TYP_07,Digital Arrest,335692.01,Karnataka,Udupi,V2_ZID_115,2026-01-31T11:08:57,2026-01-31T13:37:53.718168,2026-01-31T13:51:53.718168
V2CMP_0000164,TYP_04,Investment / Crypto Scam,1463917.91,Bihar,Muzaffarpur,V2_ZID_060,2026-01-23T18:24:10,2026-01-24T01:55:56.211967,2026-01-24T02:00:56.211967
V2CMP_0000165,TYP_01,OTP / KYC Fraud,13826.08,Assam,Sonitpur,V2_ZID_094,2026-01-06T18:22:32,2026-01-07T18:22:02.033010,2026-01-07T19:07:02.033010
V2CMP_0000166,TYP_03,Part-Time Job Scam,290344.14,Haryana,Rohtak,V2_ZID_016,2026-01-13T12:22:23,2026-01-15T19:35:54.961620,2026-01-15T20:13:54.961620
V2CMP_0000167,TYP_10,Courier / Parcel Scam,35001.04,Maharashtra,Ratnagiri,V2_ZID_111,2026-01-16T17:34:57,2026-01-16T18:15:19.537882,2026-01-16T18:50:19.537882
V2CMP_0000168,TYP_02,Fake Loan App,18882.89,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-01-13T11:39:02,2026-01-13T12:00:18.000429,2026-01-13T12:19:18.000429
V2CMP_0000169,TYP_08,SIM Swap / Account Takeover,81118.64,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-01-17T08:46:16,2026-01-17T10:37:44.542151,2026-01-17T11:07:44.542151
V2CMP_0000170,TYP_03,Part-Time Job Scam,282959.81,Punjab,Ludhiana,V2_ZID_098,2026-01-04T18:20:57,2026-01-04T21:41:13.625748,2026-01-04T22:18:13.625748
V2CMP_0000171,TYP_03,Part-Time Job Scam,298076.08,West Bengal,Darjeeling,V2_ZID_070,2026-01-27T20:39:12,2026-01-29T02:44:58.400637,2026-01-29T02:50:58.400637
V2CMP_0000172,TYP_04,Investment / Crypto Scam,1034690.88,Uttar Pradesh,Varanasi,V2_ZID_011,2026-01-15T12:07:15,2026-01-16T02:16:50.619907,2026-01-16T02:47:50.619907
V2CMP_0000173,TYP_04,Investment / Crypto Scam,161036.19,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-14T16:38:14,2026-01-14T21:59:43.098926,2026-01-14T22:26:43.098926
V2CMP_0000174,TYP_09,Romance / Honey Trap Scam,108746.26,Chhattisgarh,Durg,V2_ZID_085,2026-01-06T20:47:56,2026-01-09T20:59:16.169296,2026-01-09T21:18:16.169296
V2CMP_0000175,TYP_03,Part-Time Job Scam,228923.87,Rajasthan,Bikaner,V2_ZID_083,2026-01-22T19:48:54,2026-01-23T00:11:49.904152,2026-01-23T00:41:49.904152
V2CMP_0000176,TYP_10,Courier / Parcel Scam,34760.83,Assam,Jorhat,V2_ZID_093,2026-01-31T14:08:09,2026-01-31T16:12:35.379226,2026-01-31T16:21:35.379226
V2CMP_0000177,TYP_07,Digital Arrest,1272994.37,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-01-04T10:16:54,2026-01-04T17:31:29.238338,2026-01-06T11:17:55.894566
V2CMP_0000178,TYP_07,Digital Arrest,197042.14,Bihar,Patna,V2_ZID_059,2026-01-31T07:57:44,2026-02-01T00:20:56.080960,2026-02-01T00:34:56.080960
V2CMP_0000179,TYP_02,Fake Loan App,8804.02,Chandigarh,Chandigarh,V2_ZID_014,2026-01-08T08:09:43,2026-01-08T11:10:19.994137,2026-01-08T11:53:19.994137
V2CMP_0000180,TYP_03,Part-Time Job Scam,155607.51,Madhya Pradesh,Sagar,V2_ZID_077,2026-01-03T13:16:13,2026-01-03T15:55:03.390674,2026-01-03T16:16:03.390674
V2CMP_0000181,TYP_01,OTP / KYC Fraud,47783.99,Karnataka,Bengaluru Urban,V2_ZID_019,2026-01-27T09:46:48,2026-01-27T12:22:50.807066,2026-01-27T12:54:50.807066
V2CMP_0000182,TYP_06,Marketplace / OLX Fraud,21849.14,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-04T12:53:55,2026-01-04T17:36:33.170388,2026-01-04T18:15:33.170388
V2CMP_0000183,TYP_01,OTP / KYC Fraud,4009.07,Assam,Kamrup Metro,V2_ZID_087,2026-01-31T08:07:18,2026-01-31T13:18:01.088672,2026-01-31T13:47:01.088672
V2CMP_0000184,TYP_08,SIM Swap / Account Takeover,167292.19,Uttar Pradesh,Mathura,V2_ZID_006,2026-01-05T20:50:54,2026-01-05T22:09:59.941563,2026-01-05T22:52:59.941563
V2CMP_0000185,TYP_07,Digital Arrest,753424.92,Chhattisgarh,Korba,V2_ZID_084,2026-01-11T09:44:07,2026-01-11T14:11:07.744831,2026-01-11T14:24:07.744831
V2CMP_0000186,TYP_10,Courier / Parcel Scam,53708.51,Uttar Pradesh,Meerut,V2_ZID_018,2026-01-07T08:35:47,2026-01-07T14:00:06.932371,2026-01-07T14:16:06.932371
V2CMP_0000187,TYP_04,Investment / Crypto Scam,350228.0,West Bengal,Paschim Bardhaman,V2_ZID_071,2026-01-04T14:18:49,2026-01-06T18:19:46.916489,2026-01-06T19:03:46.916489
V2CMP_0000188,TYP_03,Part-Time Job Scam,21883.8,Madhya Pradesh,Ujjain,V2_ZID_081,2026-01-17T20:05:26,2026-01-18T07:19:20.585607,2026-01-18T08:03:20.585607
V2CMP_0000189,TYP_08,SIM Swap / Account Takeover,246641.42,Andhra Pradesh,Kurnool,V2_ZID_038,2026-01-29T22:07:56,2026-01-30T04:07:56,2026-01-30T04:45:56
V2CMP_0000190,TYP_04,Investment / Crypto Scam,217494.78,Haryana,Panipat,V2_ZID_015,2026-01-27T20:36:30,2026-01-28T09:34:18.537510,2026-01-28T09:40:18.537510
V2CMP_0000191,TYP_09,Romance / Honey Trap Scam,532891.72,Madhya Pradesh,Satna,V2_ZID_086,2026-01-28T05:12:40,2026-01-28T14:30:28.144398,2026-01-28T15:01:28.144398
V2CMP_0000192,TYP_01,OTP / KYC Fraud,26842.4,Rajasthan,Bikaner,V2_ZID_083,2026-01-13T19:44:07,2026-01-13T21:47:58.441112,2026-01-13T22:15:58.441112
V2CMP_0000193,TYP_03,Part-Time Job Scam,928000.86,Haryana,Faridabad,V2_ZID_008,2026-01-09T20:26:58,2026-01-11T05:21:08.199473,2026-01-11T05:36:08.199473
V2CMP_0000194,TYP_06,Marketplace / OLX Fraud,14997.71,Madhya Pradesh,Satna,V2_ZID_086,2026-01-10T12:47:00,2026-01-10T17:23:03.392842,2026-01-10T17:28:03.392842
V2CMP_0000195,TYP_09,Romance / Honey Trap Scam,136871.34,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-11T19:30:46,2026-01-14T04:40:13.133047,2026-01-14T05:13:13.133047
V2CMP_0000196,TYP_04,Investment / Crypto Scam,1961364.11,Rajasthan,Jaipur,V2_ZID_050,2026-01-08T17:07:38,2026-01-08T22:57:10.517979,2026-01-08T23:40:10.517979
V2CMP_0000197,TYP_04,Investment / Crypto Scam,399718.64,Kerala,Kollam,V2_ZID_112,2026-01-09T07:34:35,2026-01-09T09:38:33.514233,2026-01-09T09:52:33.514233
V2CMP_0000198,TYP_08,SIM Swap / Account Takeover,7331496.59,Odisha,Cuttack,V2_ZID_068,2026-01-25T10:09:54,2026-01-25T12:07:06.759257,2026-01-25T12:43:06.759257
V2CMP_0000199,TYP_02,Fake Loan App,17250.89,Rajasthan,Bharatpur,V2_ZID_055,2026-01-27T11:06:12,2026-01-28T08:09:11.745142,2026-01-28T08:52:11.745142
V2CMP_0000200,TYP_01,OTP / KYC Fraud,122342.23,Haryana,Gurugram,V2_ZID_003,2026-01-21T20:27:35,2026-01-21T21:04:00.381010,2026-01-21T21:09:00.381010
V2CMP_0000201,TYP_03,Part-Time Job Scam,180337.87,Karnataka,Dakshina Kannada,V2_ZID_109,2026-01-28T19:10:41,2026-01-28T20:25:02.075911,2026-01-28T20:35:02.075911
V2CMP_0000202,TYP_04,Investment / Crypto Scam,1761058.06,Haryana,Faridabad,V2_ZID_008,2026-01-23T00:42:24,2026-01-23T01:41:25.441488,2026-01-23T02:03:25.441488
V2CMP_0000203,TYP_08,SIM Swap / Account Takeover,115611.9,Gujarat,Vadodara,V2_ZID_048,2026-01-08T19:51:07,2026-01-08T23:35:34.492890,2026-01-09T00:07:34.492890
V2CMP_0000204,TYP_06,Marketplace / OLX Fraud,10820.73,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-01-21T12:08:13,2026-01-21T14:04:40.536957,2026-01-21T14:24:40.536957
V2CMP_0000205,TYP_06,Marketplace / OLX Fraud,13026.35,Maharashtra,Pune,V2_ZID_042,2026-01-03T14:47:08,2026-01-03T15:16:50.291291,2026-01-03T15:49:50.291291
V2CMP_0000206,TYP_09,Romance / Honey Trap Scam,194616.5,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-08T07:41:26,2026-01-08T08:48:08.055695,2026-01-08T09:33:08.055695
V2CMP_0000207,TYP_02,Fake Loan App,3572.57,Assam,Dibrugarh,V2_ZID_088,2026-01-13T09:39:55,2026-01-13T11:37:49.669842,2026-01-13T12:09:49.669842
V2CMP_0000208,TYP_09,Romance / Honey Trap Scam,156167.9,West Bengal,Kolkata,V2_ZID_058,2026-01-12T09:59:35,2026-01-13T15:29:45.096174,2026-01-13T15:52:45.096174
V2CMP_0000209,TYP_06,Marketplace / OLX Fraud,40499.92,Haryana,Rohtak,V2_ZID_016,2026-01-23T18:52:14,2026-01-23T20:49:04.353600,2026-01-23T21:20:04.353600
V2CMP_0000210,TYP_03,Part-Time Job Scam,126483.11,Haryana,Rohtak,V2_ZID_016,2026-01-06T09:07:01,2026-01-06T17:14:12.077412,2026-01-06T17:28:12.077412
V2CMP_0000211,TYP_07,Digital Arrest,550158.36,Karnataka,Dakshina Kannada,V2_ZID_109,2026-01-31T19:21:42,2026-02-01T00:55:31.933433,2026-02-01T01:24:31.933433
V2CMP_0000212,TYP_06,Marketplace / OLX Fraud,8443.43,Rajasthan,Jodhpur,V2_ZID_051,2026-01-25T14:19:55,2026-01-25T17:18:09.177540,2026-01-25T17:57:09.177540
V2CMP_0000213,TYP_01,OTP / KYC Fraud,58667.35,Jharkhand,Jamtara,V2_ZID_063,2026-01-22T10:36:29,2026-01-22T13:36:30.308024,2026-01-22T14:14:30.308024
V2CMP_0000214,TYP_07,Digital Arrest,267179.54,Kerala,Thiruvananthapuram,V2_ZID_028,2026-01-08T13:17:28,2026-01-09T07:14:02.708724,2026-01-09T07:50:02.708724
V2CMP_0000215,TYP_06,Marketplace / OLX Fraud,22044.28,Telangana,Hyderabad,V2_ZID_021,2026-01-17T06:08:23,2026-01-17T07:31:15.268993,2026-01-17T07:58:15.268993
V2CMP_0000216,TYP_06,Marketplace / OLX Fraud,1905309.53,Maharashtra,Thane,V2_ZID_041,2026-01-12T23:37:31,2026-01-14T00:40:39.236628,2026-01-14T01:25:39.236628
V2CMP_0000217,TYP_01,OTP / KYC Fraud,11819.36,Goa,North Goa,V2_ZID_110,2026-01-19T12:45:15,2026-01-19T15:46:59.436794,2026-01-19T16:16:59.436794
V2CMP_0000218,TYP_02,Fake Loan App,6594.2,Odisha,Khordha,V2_ZID_067,2026-01-23T14:37:22,2026-01-28T22:27:37.514474,2026-01-28T22:39:37.514474
V2CMP_0000219,TYP_09,Romance / Honey Trap Scam,37726.91,Rajasthan,Udaipur,V2_ZID_053,2026-01-29T18:23:13,2026-01-30T06:47:04.526326,2026-01-30T07:08:04.526326
V2CMP_0000220,TYP_06,Marketplace / OLX Fraud,13990.62,Jharkhand,Dhanbad,V2_ZID_066,2026-01-14T08:00:33,2026-01-14T11:09:00.492881,2026-01-14T11:31:00.492881
V2CMP_0000221,TYP_07,Digital Arrest,240689.95,Jharkhand,Ranchi,V2_ZID_065,2026-01-14T20:32:21,2026-01-15T04:54:59.647204,2026-01-15T05:18:59.647204
V2CMP_0000222,TYP_06,Marketplace / OLX Fraud,6247.86,Bihar,Katihar,V2_ZID_072,2026-01-08T15:48:40,2026-01-08T19:52:23.173501,2026-01-08T19:58:23.173501
V2CMP_0000223,TYP_02,Fake Loan App,36644.37,Haryana,Nuh,V2_ZID_005,2026-01-09T18:51:07,2026-01-09T21:03:32.821292,2026-01-11T19:40:27.943166
V2CMP_0000224,TYP_05,Sextortion,171609.38,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-01-21T12:57:47,2026-01-22T05:33:21.465358,2026-01-22T05:40:21.465358
V2CMP_0000225,TYP_08,SIM Swap / Account Takeover,21229.01,Maharashtra,Aurangabad (Chh.Sambhajinagar),V2_ZID_045,2026-01-27T10:09:16,2026-01-29T01:38:29.616283,2026-01-29T01:57:29.616283
V2CMP_0000226,TYP_06,Marketplace / OLX Fraud,10916.65,Chandigarh,Chandigarh,V2_ZID_014,2026-01-14T21:48:11,2026-01-15T00:54:42.952854,2026-01-15T01:16:42.952854
V2CMP_0000227,TYP_02,Fake Loan App,19701.94,Chandigarh,Chandigarh,V2_ZID_014,2026-01-16T20:51:16,2026-01-17T00:52:51.566087,2026-01-17T01:35:51.566087
V2CMP_0000228,TYP_03,Part-Time Job Scam,129235.25,Jammu & Kashmir,Jammu,V2_ZID_108,2026-01-10T21:18:44,2026-01-11T06:53:22.305506,2026-01-11T07:17:22.305506
V2CMP_0000229,TYP_01,OTP / KYC Fraud,7618.58,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-21T13:26:28,2026-01-21T16:15:57.751861,2026-01-21T16:23:57.751861
V2CMP_0000230,TYP_05,Sextortion,35258.7,Punjab,Amritsar,V2_ZID_097,2026-01-04T10:36:20,2026-01-04T13:16:49.030003,2026-01-06T10:55:13.034741
V2CMP_0000231,TYP_05,Sextortion,28159.54,Odisha,Cuttack,V2_ZID_068,2026-01-19T08:37:22,2026-01-19T13:14:14.673517,2026-01-19T13:54:14.673517
V2CMP_0000232,TYP_10,Courier / Parcel Scam,41206.76,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-01-23T18:12:13,2026-01-24T14:42:26.952740,2026-01-24T15:13:26.952740
V2CMP_0000233,TYP_01,OTP / KYC Fraud,16782.09,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-01-13T06:36:08,2026-01-13T07:18:48.565934,2026-01-13T07:52:48.565934
V2CMP_0000234,TYP_10,Courier / Parcel Scam,31507.09,Punjab,Bathinda,V2_ZID_101,2026-01-26T08:09:53,2026-01-26T09:18:21.477284,2026-01-26T09:44:21.477284
V2CMP_0000235,TYP_08,SIM Swap / Account Takeover,75017.74,Maharashtra,Thane,V2_ZID_041,2026-01-06T22:28:52,2026-01-06T23:08:25.095236,2026-01-06T23:47:25.095236
V2CMP_0000236,TYP_09,Romance / Honey Trap Scam,919782.38,Punjab,Amritsar,V2_ZID_097,2026-01-08T19:26:47,2026-01-10T16:37:20.988878,2026-01-10T17:19:20.988878
V2CMP_0000237,TYP_08,SIM Swap / Account Takeover,102358.31,Tamil Nadu,Coimbatore,V2_ZID_025,2026-01-02T16:47:02,2026-01-02T17:37:59.846078,2026-01-02T17:48:59.846078
V2CMP_0000238,TYP_01,OTP / KYC Fraud,45886.33,Haryana,Hisar,V2_ZID_103,2026-01-06T17:17:13,2026-01-06T19:03:09.128801,2026-01-06T19:24:09.128801
V2CMP_0000239,TYP_01,OTP / KYC Fraud,40757.78,Uttar Pradesh,Varanasi,V2_ZID_011,2026-01-06T10:40:32,2026-01-06T12:26:31.859872,2026-01-06T13:08:31.859872
V2CMP_0000240,TYP_07,Digital Arrest,545587.46,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-01-22T19:57:51,2026-01-23T00:20:50.873191,2026-01-23T00:59:50.873191
V2CMP_0000241,TYP_01,OTP / KYC Fraud,29487.68,Gujarat,Ahmedabad,V2_ZID_046,2026-01-17T02:54:04,2026-01-17T20:16:59.915443,2026-01-17T20:42:59.915443
V2CMP_0000242,TYP_06,Marketplace / OLX Fraud,10177.73,Bihar,Bhagalpur,V2_ZID_062,2026-01-02T06:43:55,2026-01-07T07:31:30.590205,2026-01-07T07:59:30.590205
V2CMP_0000243,TYP_10,Courier / Parcel Scam,31230.22,Uttar Pradesh,Meerut,V2_ZID_018,2026-01-30T21:53:58,2026-01-31T03:51:17.667652,2026-01-31T04:33:17.667652
V2CMP_0000244,TYP_04,Investment / Crypto Scam,312990.03,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-01-06T18:37:13,2026-01-07T16:05:42.168090,2026-01-07T16:15:42.168090
V2CMP_0000245,TYP_05,Sextortion,11100.96,Chhattisgarh,Bilaspur,V2_ZID_079,2026-01-09T19:35:53,2026-01-09T20:47:08.691375,2026-01-09T21:24:08.691375
V2CMP_0000246,TYP_09,Romance / Honey Trap Scam,168625.11,Odisha,Cuttack,V2_ZID_068,2026-01-01T17:50:59,2026-01-02T13:53:55.853466,2026-01-02T14:12:55.853466
V2CMP_0000247,TYP_07,Digital Arrest,386936.08,Assam,Dibrugarh,V2_ZID_088,2026-01-26T16:23:20,2026-01-27T01:47:47.076858,2026-01-27T02:20:47.076858
V2CMP_0000248,TYP_01,OTP / KYC Fraud,43927.12,Andhra Pradesh,Tirupati,V2_ZID_034,2026-01-16T20:45:32,2026-01-16T22:57:09.779595,2026-01-16T23:37:09.779595
V2CMP_0000249,TYP_01,OTP / KYC Fraud,14688.37,Maharashtra,Nashik,V2_ZID_043,2026-01-02T17:51:35,2026-01-02T21:06:31.304700,2026-01-02T21:30:31.304700
V2CMP_0000250,TYP_07,Digital Arrest,509090.13,Punjab,Jalandhar,V2_ZID_099,2026-01-25T17:46:51,2026-01-25T19:20:06.073071,2026-01-25T19:53:06.073071
V2CMP_0000251,TYP_01,OTP / KYC Fraud,34014.61,Assam,Sonitpur,V2_ZID_094,2026-01-08T11:32:42,2026-01-09T21:09:20.629126,2026-01-09T21:49:20.629126
V2CMP_0000252,TYP_04,Investment / Crypto Scam,307919.03,Gujarat,Gandhinagar,V2_ZID_056,2026-01-17T19:28:55,2026-01-17T20:37:17.656283,2026-01-17T20:52:17.656283
V2CMP_0000253,TYP_03,Part-Time Job Scam,275632.53,Haryana,Panipat,V2_ZID_015,2026-01-22T12:19:34,2026-01-22T18:55:21.139714,2026-01-22T19:15:21.139714
V2CMP_0000254,TYP_04,Investment / Crypto Scam,211937.81,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-01-05T07:46:33,2026-01-05T15:39:47.566627,2026-01-05T15:58:47.566627
V2CMP_0000255,TYP_03,Part-Time Job Scam,115251.76,Chhattisgarh,Bilaspur,V2_ZID_079,2026-01-15T21:45:40,2026-01-16T01:39:43.580401,2026-01-16T02:12:43.580401
V2CMP_0000256,TYP_07,Digital Arrest,784127.61,Odisha,Khordha,V2_ZID_067,2026-01-09T18:37:56,2026-01-09T21:31:35.916503,2026-01-09T22:16:35.916503
V2CMP_0000257,TYP_08,SIM Swap / Account Takeover,232293.95,Rajasthan,Alwar,V2_ZID_054,2026-01-17T16:58:05,2026-01-17T18:25:56.329169,2026-01-17T18:30:56.329169
V2CMP_0000258,TYP_09,Romance / Honey Trap Scam,51921.03,Assam,Dibrugarh,V2_ZID_088,2026-01-16T13:46:26,2026-01-16T16:45:35.554333,2026-01-16T16:50:35.554333
V2CMP_0000259,TYP_05,Sextortion,51949.53,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-01-29T00:17:44,2026-01-29T19:40:06.036615,2026-01-29T19:52:06.036615
V2CMP_0000260,TYP_08,SIM Swap / Account Takeover,94489.31,Madhya Pradesh,Ujjain,V2_ZID_081,2026-01-05T14:14:28,2026-01-05T23:46:29.580294,2026-01-06T00:17:29.580294
V2CMP_0000261,TYP_06,Marketplace / OLX Fraud,9878.34,Rajasthan,Bikaner,V2_ZID_083,2026-01-23T13:20:59,2026-01-23T17:49:46.976237,2026-01-23T18:26:46.976237
V2CMP_0000262,TYP_08,SIM Swap / Account Takeover,71785.71,Himachal Pradesh,Shimla,V2_ZID_105,2026-01-10T17:21:01,2026-01-10T19:46:49.585865,2026-01-10T20:08:49.585865
V2CMP_0000263,TYP_09,Romance / Honey Trap Scam,1354903.99,West Bengal,Darjeeling,V2_ZID_070,2026-01-27T18:40:22,2026-01-30T14:14:42.038392,2026-01-30T14:57:42.038392
V2CMP_0000264,TYP_07,Digital Arrest,492034.45,Tamil Nadu,Madurai,V2_ZID_026,2026-01-05T22:47:57,2026-01-06T00:37:02.327714,2026-01-06T01:18:02.327714
V2CMP_0000265,TYP_07,Digital Arrest,337497.13,Kerala,Thrissur,V2_ZID_037,2026-01-26T11:11:38,2026-01-26T13:44:51.298979,2026-01-26T14:12:51.298979
V2CMP_0000266,TYP_05,Sextortion,52885.13,Karnataka,Dakshina Kannada,V2_ZID_109,2026-01-21T12:22:48,2026-01-22T15:10:34.639717,2026-01-22T15:15:34.639717
V2CMP_0000267,TYP_02,Fake Loan App,14182.15,Andhra Pradesh,Srikakulam,V2_ZID_120,2026-01-28T11:50:36,2026-01-28T14:39:43.573272,2026-01-28T15:13:43.573272
V2CMP_0000268,TYP_01,OTP / KYC Fraud,10279.01,Maharashtra,Aurangabad (Chh.Sambhajinagar),V2_ZID_045,2026-01-08T02:39:10,2026-01-08T03:37:21.912423,2026-01-08T03:57:21.912423
V2CMP_0000269,TYP_09,Romance / Honey Trap Scam,505143.83,Assam,Cachar,V2_ZID_089,2026-01-10T21:33:07,2026-01-15T02:03:31.035874,2026-01-15T02:10:31.035874
V2CMP_0000270,TYP_03,Part-Time Job Scam,259997.04,Assam,Dibrugarh,V2_ZID_088,2026-01-21T04:53:40,2026-01-21T07:58:36.051774,2026-01-21T08:25:36.051774
V2CMP_0000271,TYP_05,Sextortion,51405.37,Goa,North Goa,V2_ZID_110,2026-01-11T19:41:12,2026-01-12T04:50:28.927194,2026-01-12T05:12:28.927194
V2CMP_0000272,TYP_01,OTP / KYC Fraud,17521.25,Andhra Pradesh,East Godavari,V2_ZID_116,2026-01-14T19:21:48,2026-01-14T20:05:04.323084,2026-01-14T20:24:04.323084
V2CMP_0000273,TYP_08,SIM Swap / Account Takeover,23816.18,Bihar,Katihar,V2_ZID_072,2026-01-02T16:00:45,2026-01-02T17:37:29.210619,2026-01-02T18:19:29.210619
V2CMP_0000274,TYP_01,OTP / KYC Fraud,11411.67,Haryana,Faridabad,V2_ZID_008,2026-01-07T04:06:55,2026-01-08T05:02:19.078932,2026-01-08T05:09:19.078932
V2CMP_0000275,TYP_04,Investment / Crypto Scam,1234847.08,Haryana,Rohtak,V2_ZID_016,2026-01-01T14:43:32,2026-01-01T15:43:47.739850,2026-01-03T16:01:27.134927
V2CMP_0000276,TYP_07,Digital Arrest,119871.36,Meghalaya,East Khasi Hills,V2_ZID_090,2026-01-04T09:38:26,2026-01-05T00:02:41.586140,2026-01-05T00:32:41.586140
V2CMP_0000277,TYP_09,Romance / Honey Trap Scam,286320.28,Jharkhand,Dhanbad,V2_ZID_066,2026-01-15T12:23:03,2026-01-17T09:32:08.515253,2026-01-17T09:43:08.515253
V2CMP_0000278,TYP_01,OTP / KYC Fraud,65330.02,Bihar,Gaya,V2_ZID_061,2026-01-31T15:33:45,2026-02-01T15:38:08.783496,2026-02-01T16:14:08.783496
